"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"21","XH8082015110400910","285.38","1467.9","187.86","3118","31.1","46.19","40.67","35.14","2017/7/11 14:00:00","","","",""
"22","XH8082015110400910","177.48","657.1","145.38","1699.67","11.48","20.38","32.14","35.57","2017/7/12","","","",""
"23","XH8082015110400910","216.86","518.95","190.14","1313.95","62.67","72.71","33.14","98.57","2017/7/13 9:00:00","","","",""
"24","XH8082015110400910","261.38","1017.24","177.1","2675.9","13.57","19.19","39.29","23.24","2017/7/10 14:00:00","","","",""
"25","XH8082015110400910","287.38","974","221.62","2765.52","29.1","41.14","42.14","35.81","2017/7/14 16:00:00","","","",""
"26","XH8082015110400910","201.81","579.1","172.71","1702.14","28.52","35.48","34","73","2017/7/13 23:00:00","","","",""
"27","XH8082015110400910","181.3","425.2","154.6","1118.4","73.35","84.35","29","90.85","2017/7/11 4:00:00","","","",""
"28","XH8082015110400910","232","658","190.95","1581.7","60.1","73.95","35.55","89.45","2017/7/13 10:00:00","","","",""
"29","XH8082015110400910","144.25","790.05","113.5","1602.4","21.55","25.6","27.1","115.5","2017/7/14 21:00:00","","","",""
"30","XH8082015110400910","152.95","776.76","124.81","1855.62","12","16.95","30.76","56.67","2017/7/14 1:00:00","","","",""
"31","XH8082015110400910","302.19","1076.38","178","2409.33","52.71","69.57","37.95","62.95","2017/7/11 11:00:00","","","",""
"32","XH8082015110400910","288.71","1359.52","196.14","3165.14","28.76","43.52","41.48","31","2017/7/11 15:00:00","","","",""
"33","XH8082015110400910","276.75","989.9","199.5","2796.9","29.7","40.9","41.55","39.15","2017/7/14 15:00:00","","","",""
"34","XH8082015110400910","292.76","892.86","211.76","2839.29","28.57","40.33","42.43","33.76","2017/7/14 17:00:00","","","",""
"35","XH8082015110400910","226.05","825.3","164.8","2186.65","27.65","36","36.4","56.5","2017/7/12 20:00:00","","","",""
"36","XH8082015110400910","233.57","787.48","171.29","1853.14","51.48","64.33","36.14","85.38","2017/7/13 11:00:00","","","",""
"37","XH8082015110400910","187.6","436.2","163.95","954","90.85","105.65","27.6","110.55","2017/7/11 7:00:00","","","",""
"38","XH8082015110400910","263.33","900.67","191.62","2500.14","28.62","38.57","40.05","46.05","2017/7/14 13:00:00","","","",""
"39","XH8082015110400910","152.29","571.48","110.67","1313.14","19.1","21.57","26.29","114.38","2017/7/15 2:00:00","","","",""
"40","XH8082015110400910","287.6","1066.4","195.75","2932.5","12.75","18","41.3","15.9","2017/7/10 15:00:00","","","",""
"41","XH8082015110400910","146.1","561.95","115.43","1157.57","29.33","33.48","27","113.9","2017/7/15 5:00:00","","","",""
"42","XH8082015110400910","133.9","663.05","106.4","1387.7","34.4","38.2","26.3","115.1","2017/7/15","","","",""
"43","XH8082015110400910","226.38","1029.19","157.05","2083.67","14.67","18.76","35.14","36.19","2017/7/10 11:00:00","","","",""
"44","XH8082015110400910","253.58","683.79","181","1517.16","68.89","82.26","33.74","89.74","2017/7/11 9:00:00","","","",""
"45","XH8082015110400910","180.19","480.43","182.48","1242.14","20.19","25.86","30","67.95","2017/7/14 7:00:00","","","",""
"46","XH8082015110400910","145.45","636.95","136.15","1507.65","14.15","19.05","30","62.55","2017/7/14 3:00:00","","","",""
"47","XH8082015110400910","274.9","927.24","207.71","2905.9","6.48","9.33","42","2.9","2017/7/10 18:00:00","","","",""
"48","XH8082015110400910","170.24","633.43","150.48","1673.38","10.95","18.71","32","34.43","2017/7/11 23:00:00","","","",""
"49","XH8082015110400910","169.1","458.2","135.35","1038.3","46","52.35","27","114.6","2017/7/15 6:00:00","","","",""
"50","XH8082015110400910","165.25","369.75","202.6","934.7","51","57.1","29.8","104.4","2017/7/13 5:00:00","","","",""
"51","XH8082015110400910","142.05","441.33","186.76","870.95","44.9","52.19","24.29","82.29","2017/7/10 6:00:00","","","",""
"52","XH8082015110400910","139.05","824.52","106.05","1741.24","6.81","9.48","27.24","61.05","2017/7/9 22:00:00","","","",""
"53","XH8082015110400910","145.65","628.25","117.75","1537.85","10.55","12.4","27.95","55.65","2017/7/10","","","",""
"54","XH8082015110400910","276.86","819.24","217.86","2735.19","9.19","13.81","41.05","5.76","2017/7/10 19:00:00","","","",""
"55","XH8082015110400910","265.19","1072.71","191.9","2698.86","24.1","34.14","40.29","45","2017/7/12 17:00:00","","","",""
"56","XH8082015110400910","195.24","635.62","166.33","1697.33","26.33","32.05","34","68.86","2017/7/12 22:00:00","","","",""
"57","XH8082015110400910","175.1","398.71","168.38","967.57","89.19","102.14","27.86","107.86","2017/7/11 6:00:00","","","",""
"58","XH8082015110400910","177.67","405.1","147.05","1045.67","87","100.9","28.19","100.67","2017/7/11 5:00:00","","","",""
"59","XH8082015110400910","293.29","1202.48","197.43","3100.38","33.14","48.24","41.14","33.14","2017/7/11 18:00:00","","","",""
"60","XH8082015110400910","176.67","377.76","195.1","934.48","68.24","77.24","29.38","109.71","2017/7/13 7:00:00","","","",""
"61","XH8082015110400910","242.1","1013.1","168.38","2487.24","12.76","17.43","38.14","26.81","2017/7/10 13:00:00","","","",""
"62","XH8082015110400910","121.43","509.81","118.14","1170.29","13.38","15.67","25.33","69.62","2017/7/10 3:00:00","","","",""
"63","XH8082015110400910","211.1","520.1","175.71","1162.19","73.67","85.33","30.67","102","2017/7/11 8:00:00","","","",""
"64","XH8082015110400910","198.2","711.25","156.15","2019.85","17.25","23.5","34.7","24.35","2017/7/10 21:00:00","","","",""
"65","XH8082015110400910","195.68","443.53","202","1080.47","63.42","71.95","31.53","103.58","2017/7/13 8:00:00","","","",""
"66","XH8082015110400910","255.29","693.48","206.48","2286.05","16.29","24.86","38.05","10.86","2017/7/10 20:00:00","","","",""
"67","XH8082015110400910","224.6","867.7","162.4","2246.55","31.35","41.15","36.25","64.15","2017/7/13 20:00:00","","","",""
"68","XH8082015110400910","224.15","689.85","190.85","1625.35","47.45","58.15","35.1","81.4","2017/7/12 10:00:00","","","",""
"69","XH8082015110400910","139.81","696.52","106.67","1525.1","21.19","23.29","27","114.24","2017/7/14 23:00:00","","","",""
"70","XH8082015110400910","146.71","727.71","107.24","1544.71","16.1","17.43","27","114.14","2017/7/14 22:00:00","","","",""
"71","XH8082015110400910","214.05","922.05","158.24","2322.62","25.29","34.67","34.43","65.76","2017/7/14 19:00:00","","","",""
"72","XH8082015110400910","192.52","717.52","143.76","1854.67","18.62","24.05","32","40.14","2017/7/10 23:00:00","","","",""
"73","XH8082015110400910","252.24","880.29","176.38","2205.48","42","54.43","38.19","53.95","2017/7/14 11:00:00","","","",""
"74","XH8082015110400910","254.95","876.9","178.19","2141.33","43.48","56.43","38.05","72.38","2017/7/13 12:00:00","","","",""
"75","XH8082015110400910","136.29","615.29","107.62","1275.24","19.05","20.9","26","115","2017/7/15 1:00:00","","","",""
"76","XH8082015110400910","150.29","493.19","153.43","1226.38","8.05","9.05","27.86","56.81","2017/7/10 1:00:00","","","",""
"77","XH8082015110400910","265.57","784.48","177.38","1710.05","29.14","35.86","34.24","49.29","2017/7/10 10:00:00","","","",""
"78","XH8082015110400910","182.29","547.86","181.52","1081","65.05","75.48","25.33","81.48","2017/7/10 7:00:00","","","",""
"79","XH8082015110400910","154.2","554.4","120.4","1237","17.95","19.95","27","112.4","2017/7/15 3:00:00","","","",""
"80","XH8082015110400910","189.86","546.76","129.38","1146.62","48.14","54.86","27.29","113.95","2017/7/15 7:00:00","","","",""
"81","XH8082015110400910","219.19","558.48","216","1202.33","60.81","71.67","29.52","68.29","2017/7/10 8:00:00","","","",""
"82","XH8082015110400910","182.19","561.14","187.86","1456.76","25.19","29.24","32.33","76.43","2017/7/13","","","",""
"83","XH8082015110400910","165.81","477.29","158.86","1227.95","39.24","43.81","30.67","93.52","2017/7/13 3:00:00","","","",""
"84","XH8082015110400910","175.86","480.43","169.19","1414.81","11","16.1","32","39.19","2017/7/12 2:00:00","","","",""
"85","XH8082015110400910","257.05","1136.76","177.67","2850.24","29.05","41.48","38.9","37.48","2017/7/11 19:00:00","","","",""
"86","XH8082015110400910","200.2","776.1","147.15","2021.95","26.2","35.75","33.85","68.35","2017/7/14","","","",""
"87","XH8082015110400910","173.67","626.19","149.05","1551.14","21.29","25.9","30.62","42.19","2017/7/11 1:00:00","","","",""
"88","XH8082015110400910","170.1","556.57","145.86","1368.1","33.71","39.48","30","59.48","2017/7/11 2:00:00","","","",""
"89","XH8082015110400910","292.15","1291.25","187.15","2718.65","50.9","69.45","39.35","55.9","2017/7/11 12:00:00","","","",""
"90","XH8082015110400910","292.57","1030.33","213","2758.71","23.9","35","41.81","43.05","2017/7/13 16:00:00","","","",""
"91","XH8082015110400910","154.25","517.55","141.8","1259.55","30.4","34.65","30.15","92.15","2017/7/12 5:00:00","","","",""
"92","XH8082015110400910","161.35","442.35","167.05","1085","37.05","43.15","30","98.6","2017/7/12 6:00:00","","","",""
"93","XH8082015110400910","172","593.95","145.1","1660.7","10.8","16.3","32.6","36","2017/7/12 1:00:00","","","",""
"94","XH8082015110400910","161.25","582.65","145","1399.45","24.75","28.2","31.05","78.35","2017/7/12 4:00:00","","","",""
"95","XH8082015110400910","296.7","1407.15","203.2","3222.6","31.15","46.75","42","32.2","2017/7/11 16:00:00","","","",""
"96","XH8082015110400910","193.76","823.76","147.43","2077.48","12.1","21.86","33.81","29.52","2017/7/11 21:00:00","","","",""
"97","XH8082015110400910","160.71","411.9","188.62","1047.9","38.05","43.14","30","100.67","2017/7/12 7:00:00","","","",""
"98","XH8082015110400910","126.33","800.71","104.62","1679.62","4.86","5.52","27","58.76","2017/7/9 23:00:00","","","",""
"99","XH8082015110400910","227.1","1072.55","163.25","2276.5","14.7","20.3","36.35","33.55","2017/7/10 12:00:00","","","",""
"100","XH8082015110400910","210.57","672.95","169.33","1853.43","28","35.38","34.9","63.05","2017/7/12 21:00:00","","","",""
"101","XH8082015110400910","144.33","545.43","134.1","1348.33","17.24","21.71","28.86","69.33","2017/7/14 5:00:00","","","",""
"102","XH8082015110400910","250.86","930","180.81","2433.1","25.05","33.62","38.33","49.29","2017/7/12 19:00:00","","","",""
"103","XH8082015110400910","296.29","1019.29","209.24","3037.81","8.1","11.86","42.14","6.48","2017/7/10 16:00:00","","","",""
"104","XH8082015110400910","248.25","1008.65","169.15","2301.6","44.8","57.5","37.7","68.15","2017/7/12 12:00:00","","","",""
"105","XH8082015110400910","265.1","958.57","193.48","2652","29.81","40.38","40.71","42.95","2017/7/14 14:00:00","","","",""
"106","XH8082015110400910","135.2","466.8","146.5","1125","11","13.6","26.8","63.8","2017/7/10 2:00:00","","","",""
"107","XH8082015110400910","228.1","873.24","167.95","1953.14","46","57.43","36.33","76.24","2017/7/12 11:00:00","","","",""
"108","XH8082015110400910","266.52","1012.62","187.43","2532.43","31.29","43.05","39.86","53.81","2017/7/13 14:00:00","","","",""
"109","XH8082015110400910","121.38","500.76","121.9","1114.9","20.05","23.9","25","71.71","2017/7/10 4:00:00","","","",""
"110","XH8082015110400910","166.38","484.62","180.52","1244.1","34.14","38.52","31","88.67","2017/7/13 2:00:00","","","",""
"111","XH8082015110400910","263.76","1069.67","184.38","2734.1","33.05","45.71","39.71","51.29","2017/7/13 18:00:00","","","",""
"112","XH8082015110400910","257.67","1058.9","174.67","2481.95","41.19","54.86","38.62","62.48","2017/7/12 13:00:00","","","",""
"113","XH8082015110400910","295.65","941.35","213.6","2918.2","6.35","8.7","42.45","3.3","2017/7/10 17:00:00","","","",""
"114","XH8082015110400910","268.35","1123.75","188.7","2658","29.85","41.6","40.05","51.1","2017/7/12 15:00:00","","","",""
"115","XH8082015110400910","140.95","435.6","170.85","932.5","27.35","31.95","24.6","74.1","2017/7/10 5:00:00","","","",""
"116","XH8082015110400910","262.24","1100.14","180.05","2591.67","33.76","45.57","39.43","57.05","2017/7/12 14:00:00","","","",""
"117","XH8082015110400910","227.45","1050.05","160","2574.6","20.2","32.45","36.85","36.55","2017/7/11 20:00:00","","","",""
"118","XH8082015110400910","265.3","959.45","185.55","2382.95","34.35","46.35","39.35","60.9","2017/7/13 13:00:00","","","",""
"119","XH8082015110400910","212.38","648.14","172.29","1836.81","23.52","29.9","34.9","68.1","2017/7/13 22:00:00","","","",""
"120","XH8082015110400910","169.38","621.81","108.86","1490.33","19.9","23.05","24.67","115","2017/7/14 20:00:00","","","",""
"121","XH8082015110400910","178.15","538.55","171.85","1366.55","28.7","32.55","31.7","82.25","2017/7/13 1:00:00","","","",""
"122","XH8082015110400910","266","856.85","208.15","2707.75","27.7","38.95","41.45","34.2","2017/7/14 18:00:00","","","",""
"123","XH8082015110400910","222.71","644.14","170.67","1646.76","22.86","29.57","33.62","56.67","2017/7/14 8:00:00","","","",""
"124","XH8082015110400910","251.43","689.62","190.81","1803.24","35.86","46.52","36.81","50.1","2017/7/14 9:00:00","","","",""
"125","XH8082015110400910","239.15","757.15","187.9","1986.05","40.4","52.85","37.5","53.25","2017/7/14 10:00:00","","","",""
"126","XH8082015110400910","282.6","1068.45","204.15","2810.3","31.45","44.6","40.95","46.3","2017/7/13 17:00:00","","","",""
"127","XH8082015110400910","269.81","1082.29","191.62","2724.81","25.76","36.86","40.95","45.1","2017/7/12 16:00:00","","","",""
"128","XH8082015110400910","260.3","1026.55","187.1","2640.6","23.75","33.1","39.7","46.6","2017/7/12 18:00:00","","","",""
"129","XH8082015110400910","168.29","337.33","197.33","908.14","57.76","66.1","29","108.71","2017/7/13 6:00:00","","","",""
"130","XH8082015110400910","205.19","609.1","183.62","1426.76","44.48","52.62","33.38","88.14","2017/7/12 9:00:00","","","",""
"131","XH8082015110400910","145.9","321.07","134.02","451.61","38","47.19","12","92.63","2016/10/27 8:00:00","","","",""
"132","XH8082015110400910","174","695.05","113.33","1505","21.67","24.33","28.38","86.48","2017/8/14 20:00:00","","","",""
"133","XH8082015110400910","294.57","528.19","248.9","1351.43","107.1","126.48","33.86","94.62","2017/8/12 10:00:00","","","",""
"134","XH8082015110400910","224.76","687.19","127.14","1394.05","41.14","48.05","29.48","104.1","2017/8/14 11:00:00","","","",""
"135","XH8082015110400910","235.3","617.75","186.6","1380.4","68.05","77.55","32.5","96.85","2017/8/11 9:00:00","","","",""
"136","XH8082015110400910","235.14","862.38","128.48","2006.43","23.29","25.81","32.19","65.81","2017/8/14 18:00:00","","","",""
"137","XH8082015110400910","242.2","637.45","196.85","1762.5","50.75","60.45","33.6","72.85","2017/8/11 21:00:00","","","",""
"138","XH8082015110400910","226.45","740.15","144.2","1781.4","45.55","51.85","33.1","77.3","2017/8/12 14:00:00","","","",""
"139","XH8082015110400910","202.35","773.6","132.45","1868.25","16.55","18.1","32.65","69.15","2017/8/14 15:00:00","","","",""
"140","XH8082015110400910","207.81","855","136.19","1964.52","16.24","17.81","33","64.67","2017/8/14 16:00:00","","","",""
"141","XH8082015110400910","235.79","829.84","119.16","1897.26","40.79","45.05","30.32","73.26","2017/8/14 19:00:00","","","",""
"142","XH8082015110400910","260.71","727.95","192.38","2022","46.38","57.76","34.95","62.14","2017/8/11 19:00:00","","","",""
"143","XH8082015110400910","202.19","560.29","243.71","1416.76","52.33","58.71","31.9","80.1","2017/8/12","","","",""
"144","XH8082015110400910","154.3","579.2","111.15","1174.85","19.6","21.95","26","106.5","2017/8/14 22:00:00","","","",""
"145","XH8082015110400910","223.95","762.57","131.67","1656.62","29.81","33.43","31.62","87.48","2017/8/14 12:00:00","","","",""
"146","XH8082015110400910","266.05","1005","183.62","2473.95","33","43.67","38.52","52.38","2017/8/11 14:00:00","","","",""
"147","XH8082015110400910","245.43","543.24","144.52","1124.24","103.14","121.19","28.24","103.52","2017/8/13 10:00:00","","","",""
"148","XH8082015110400910","179.65","596.75","108","1207.4","79.5","88.05","23.6","115","2017/8/13 18:00:00","","","",""
"149","XH8082015110400910","201.86","573.67","176.62","1326.67","68.48","79.33","29.38","86.95","2017/8/11","","","",""
"150","XH8082015110400910","191.29","450.1","166.86","1082.81","87.95","99","28.43","103.86","2017/8/11 3:00:00","","","",""
"151","XH8082015110400910","246.19","553.86","145.24","1187","103.95","122.38","29.48","100.71","2017/8/13 11:00:00","","","",""
"152","XH8082015110400910","181.81","442.71","134.95","824.43","90.86","101.19","25","115","2017/8/14","","","",""
"153","XH8082015110400910","244","875.71","114.33","1883.38","107","127.76","28.76","105.48","2017/8/13 16:00:00","","","",""
"154","XH8082015110400910","190.9","452.48","158.14","1129.24","92.1","103.62","28","103.67","2017/8/11 2:00:00","","","",""
"155","XH8082015110400910","254.95","892.19","188.62","1907.71","47.9","58.95","35.38","79.43","2017/8/11 11:00:00","","","",""
"156","XH8082015110400910","241.62","797.38","164.48","1741.67","64.76","76.24","34.29","87.33","2017/8/11 10:00:00","","","",""
"157","XH8082015110400910","250","583.86","146.33","1310.19","109.9","133","30.62","98.38","2017/8/13 12:00:00","","","",""
"158","XH8082015110400910","177.05","429.29","128.33","900.24","73.76","83","25","115","2017/8/13 23:00:00","","","",""
"159","XH8082015110400910","294.6","484.6","255.4","1215.85","131.05","150.9","33.4","95.4","2017/8/12 9:00:00","","","",""
"160","XH8082015110400910","171.76","377.43","137.48","750.29","87.38","96.71","24","115","2017/8/14 2:00:00","","","",""
"161","XH8082015110400910","214.57","535","171.71","1431","60","68.71","30.81","77.57","2017/8/10 23:00:00","","","",""
"162","XH8082015110400910","270.4","973.2","212.15","2131.9","37.8","49","36.95","67.75","2017/8/11 12:00:00","","","",""
"163","XH8082015110400910","198.95","859.38","126.33","1822.57","16.62","17.95","31.9","74.52","2017/8/14 14:00:00","","","",""
"164","XH8082015110400910","177.05","534.86","128","1068.48","55.52","62.05","25.33","106.57","2017/8/13 8:00:00","","","",""
"165","XH8082015110400910","299.95","854.2","209.1","2410.75","43.95","57.35","38.6","52.55","2017/8/11 17:00:00","","","",""
"166","XH8082015110400910","216.24","351.29","162.9","661.19","93.29","109","24.29","115","2017/8/14 8:00:00","","","",""
"167","XH8082015110400910","167.67","338.62","151.52","750.52","30.9","33.76","24","115","2017/8/15 4:00:00","","","",""
"168","XH8082015110400910","187.55","451.95","164.95","1060.4","99.3","110.75","28","106.2","2017/8/11 4:00:00","","","",""
"169","XH8082015110400910","185.85","413.65","161.6","944.6","112.45","125.9","27","113.05","2017/8/11 6:00:00","","","",""
"170","XH8082015110400910","218","821.2","130.75","1772.95","28.1","30.8","31.9","81.8","2017/8/14 13:00:00","","","",""
"171","XH8082015110400910","180.81","364.14","191.38","862","102.62","115.1","27.05","111.57","2017/8/11 5:00:00","","","",""
"172","XH8082015110400910","192.76","646.52","137.19","1377.57","34.86","40","27.48","92.9","2017/8/12 19:00:00","","","",""
"173","XH8082015110400910","196.1","408","158.43","916.05","114.52","129.81","27.29","113.81","2017/8/11 7:00:00","","","",""
"174","XH8082015110400910","184","559.48","119.95","1260.05","37.86","42.9","26.62","95.52","2017/8/12 22:00:00","","","",""
"175","XH8082015110400910","181.24","739.19","110.14","1570.9","36.81","41.1","26.9","99.1","2017/8/12 18:00:00","","","",""
"176","XH8082015110400910","227.85","525.05","145.05","1098.65","68.05","79.95","27.5","102.55","2017/8/13 9:00:00","","","",""
"177","XH8082015110400910","173.4","316.55","146.8","645.85","94.1","109.25","23.6","115","2017/8/14 4:00:00","","","",""
"178","XH8082015110400910","165.86","666.48","100.62","1298.95","82.1","92.43","23.43","115","2017/8/13 17:00:00","","","",""
"179","XH8082015110400910","171.33","353.81","140.19","712.33","91.76","103.48","24","115","2017/8/14 3:00:00","","","",""
"180","XH8082015110400910","234.67","610.38","146.05","1197.62","53.9","61.43","28.81","110.19","2017/8/14 10:00:00","","","",""
"181","XH8082015110400910","220","775","155.45","1976.75","14.3","16.9","35.1","53.35","2017/8/15 16:00:00","","","",""
"182","XH8082015110400910","238.95","638.67","160.24","1754.29","49.33","57.95","32.43","67.52","2017/8/10 21:00:00","","","",""
"183","XH8082015110400910","157.05","606.43","111.1","1239.29","22.33","25.05","26.95","101.1","2017/8/14 21:00:00","","","",""
"184","XH8082015110400910","173.95","526.38","142.48","1369","18.81","21.43","30.57","72.38","2017/8/15 20:00:00","","","",""
"185","XH8082015110400910","212.76","859.57","135.76","1957.86","26.62","29.95","32.81","65.38","2017/8/12 15:00:00","","","",""
"186","XH8082015110400910","132.76","326.19","148.95","742.81","26.81","29.05","24.19","115","2017/8/15 3:00:00","","","",""
"187","XH8082015110400910","162.33","482.52","140.76","1015.48","19.57","23","27.29","106","2017/8/15 8:00:00","","","",""
"188","XH8082015110400910","209.86","673.29","168.14","1775.52","10.33","11.67","35","53.62","2017/8/15 14:00:00","","","",""
"189","XH8082015110400910","215","734.14","155.86","1828.14","15.05","17.57","34.67","56.9","2017/8/15 13:00:00","","","",""
"190","XH8082015110400910","236.29","442.1","180.62","1054.19","152.95","173.29","28.76","110.52","2017/8/12 7:00:00","","","",""
"191","XH8082015110400910","187.9","297.5","156.8","602.6","104.6","121.85","24","115","2017/8/14 6:00:00","","","",""
"192","XH8082015110400910","193.3","475.95","146.25","1081.05","132.25","147.3","28","111.6","2017/8/12 6:00:00","","","",""
"193","XH8082015110400910","177.25","322.85","152.35","627.25","101.05","118.5","23.95","115","2017/8/14 5:00:00","","","",""
"194","XH8082015110400910","144.25","402.25","136.7","884","24.9","27.65","25","112.7","2017/8/15 1:00:00","","","",""
"195","XH8082015110400910","174.76","474.86","119.29","1010.57","69.71","76.62","24.76","115","2017/8/13 21:00:00","","","",""
"196","XH8082015110400910","194.35","468.95","173.1","1145.95","83.75","94.45","28.9","97.15","2017/8/11 1:00:00","","","",""
"197","XH8082015110400910","186.62","567.81","132.81","1245","97.95","108.24","28.9","104.33","2017/8/12 5:00:00","","","",""
"198","XH8082015110400910","184.75","578.4","114.15","1145.1","66.5","73.75","24.55","115","2017/8/13 20:00:00","","","",""
"199","XH8082015110400910","203.9","808.33","136.24","1901.9","24.1","28.24","33","60.52","2017/8/12 16:00:00","","","",""
"200","XH8082015110400910","266.71","937.95","190.71","2284.52","33.19","43.52","37.86","56.95","2017/8/11 13:00:00","","","",""
"201","XH8082015110400910","260.4","609.15","141.9","1427.15","114.85","139.6","31.05","95.55","2017/8/13 13:00:00","","","",""
"202","XH8082015110400910","171.3","456.85","122.65","944.4","68.6","76.1","25","115","2017/8/13 22:00:00","","","",""
"203","XH8082015110400910","226.19","613","182.33","1651.86","52","60.81","32.67","76.19","2017/8/11 22:00:00","","","",""
"204","XH8082015110400910","285.35","914.35","135.65","2080.3","129.85","158.05","33.3","84.45","2017/8/13 15:00:00","","","",""
"205","XH8082015110400910","249.75","543.75","190.7","1307","98.75","111.45","31.4","98.8","2017/8/12 12:00:00","","","",""
"206","XH8082015110400910","179.65","382.6","140.2","767.8","91.15","102.45","24.45","115","2017/8/14 1:00:00","","","",""
"207","XH8082015110400910","274.33","819.14","135.1","1856.71","126.38","153.52","32.67","88.81","2017/8/13 14:00:00","","","",""
"208","XH8082015110400910","175.85","812.85","119.25","1673.6","28.3","32.55","28.5","78.7","2017/8/12 17:00:00","","","",""
"209","XH8082015110400910","233.2","789.15","146.05","1861.55","24.45","28.25","33.95","63.3","2017/8/15 12:00:00","","","",""
"210","XH8082015110400910","197.86","480.81","162.05","1196.1","92.95","105.29","29.67","100.43","2017/8/12 4:00:00","","","",""
"211","XH8082015110400910","195.2","578.1","140.7","1282.5","38.3","43.15","27.6","92.25","2017/8/12 20:00:00","","","",""
"212","XH8082015110400910","151.9","427.95","130","858","60.76","67","23.29","112.33","2017/8/13 7:00:00","","","",""
"213","XH8082015110400910","144.05","360.3","140.05","780.45","33.35","37.55","24","115","2017/8/15 5:00:00","","","",""
"214","XH8082015110400910","260.9","736.76","234.52","2095.14","43.76","55.19","36.43","58.62","2017/8/11 18:00:00","","","",""
"215","XH8082015110400910","142.3","361.4","139.9","723.05","64.15","72.45","23","113.15","2017/8/13 6:00:00","","","",""
"216","XH8082015110400910","183.71","612.43","116.29","1318.62","43.14","48.05","26.1","98.1","2017/8/12 21:00:00","","","",""
"217","XH8082015110400910","197.81","301.29","158.62","597.81","98.33","115.38","24","115","2017/8/14 7:00:00","","","",""
"218","XH8082015110400910","210.48","581.95","118.33","1206.76","61.05","68.33","24.76","115","2017/8/13 19:00:00","","","",""
"219","XH8082015110400910","148.52","377.95","131.48","823","58.9","65.95","24","112.29","2017/8/13 3:00:00","","","",""
"220","XH8082015110400910","211.76","640.67","166.43","1478.48","28.67","32.43","32.1","74.76","2017/8/15 11:00:00","","","",""
"221","XH8082015110400910","163.43","548.14","112.67","1089.14","57.76","64.95","25.05","108.43","2017/8/13 1:00:00","","","",""
"222","XH8082015110400910","280.55","965.65","188.15","2483.1","34.95","46.8","38.7","50","2017/8/11 15:00:00","","","",""
"223","XH8082015110400910","210.75","583.5","254.25","1465.55","51","58.65","32","77.5","2017/8/11 23:00:00","","","",""
"224","XH8082015110400910","190.14","476.14","168.86","1232.95","76.62","85.48","30","96.24","2017/8/12 3:00:00","","","",""
"225","XH8082015110400910","142.24","362.29","142.43","718.52","68.05","76.24","23","112","2017/8/13 5:00:00","","","",""
