"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"106","XH808A016112900933","388.97","1277.17","427.5","1921.37","17.77","26.17","42.2","39.93","2017/7/13 14:00:00","1714.33","511.67","74.2","4.37"
"107","XH808A016112900933","366.13","583.43","947.53","857.43","24.5","42.27","30.37","72.5","2017/7/14 5:00:00","2079.77","670.8","113.13","8.3"
"108","XH808A016112900933","378.63","973.37","630.63","1571.5","9.83","22.13","39.57","47","2017/7/10 17:00:00","982.2","255.87","51.43","5.4"
"109","XH808A016112900933","390.97","816.37","853.27","1352.47","7.57","16.2","40","40","2017/7/10 12:00:00","843.27","200.2","39.7","4.47"
"110","XH808A016112900933","375.7","1121.73","505.53","1627.2","25.3","39.87","36.73","57.77","2017/7/13 18:00:00","2178.4","703.3","110.53","5.63"
"111","XH808A016112900933","384.07","1298.23","379.7","1929.67","18.53","27.03","41.93","41.5","2017/7/14 14:00:00","1727.2","514.67","77.7","3.93"
"112","XH808A016112900933","365.33","527.07","1024.67","825.27","9","17.33","31","66.7","2017/7/10 2:00:00","964.23","241.63","45.87","4.03"
"113","XH808A016112900933","374.27","583.33","950.23","868.5","18.23","39.73","31","74.5","2017/7/13 2:00:00","1502.1","471.63","92.63","8.97"
"114","XH808A016112900933","388.47","1244.27","391.5","1912.93","18.1","28.47","42.63","39.4","2017/7/12 15:00:00","1659.67","502.53","79.73","4.43"
"115","XH808A016112900933","371.53","609.9","953.13","912.17","15.13","29.03","31.7","72.53","2017/7/13 1:00:00","1386.7","412.17","74.6","6.53"
"116","XH808A016112900933","413.17","845.83","840.23","1269.23","38.2","68.97","36.03","58.47","2017/7/12 9:00:00","3056.27","1054.7","176.03","12.27"
"117","XH808A016112900933","390.67","664.97","930.87","988.43","31.1","57.03","32.33","67.53","2017/7/14 8:00:00","2562.47","856.57","145.1","11.27"
"118","XH808A016112900933","379.87","689.2","858","1055.43","22.03","43.5","33.2","64.4","2017/7/13 22:00:00","1838.97","601.4","109.87","8.87"
"119","XH808A016112900933","383.63","906.47","656","1363.7","15.07","34.07","35.87","56.4","2017/7/14 18:00:00","1300.03","394.3","79.97","8.5"
"120","XH808A016112900933","390.87","1226.47","455.9","1883.17","22.4","36.1","42.3","40.4","2017/7/12 14:00:00","2005.6","627.37","96.03","4.93"
"121","XH808A016112900933","371.12","1096.15","520.44","1650.71","16.35","32.44","38.82","52.62","2017/7/12 18:00:00","1497.88","451.82","77.12","6.47"
"122","XH808A016112900933","369.23","594.27","941.87","847.67","25.23","45.57","30","78.23","2017/7/13 6:00:00","2020.43","677","124.67","9.8"
"123","XH808A016112900933","402.77","1179.6","540.63","1796","17.9","30.03","42.17","41.07","2017/7/13 13:00:00","1673.27","496.9","77.53","4.7"
"124","XH808A016112900933","387.1","767.23","778.7","1163.37","15.47","33.23","33.97","61.13","2017/7/14 20:00:00","1331.23","397.83","78.17","8.13"
"125","XH808A016112900933","366.24","737","832.21","1144.03","14.79","29.28","34.03","58.79","2017/7/11 20:00:00","1348.86","397.83","73.83","6.38"
"126","XH808A016112900933","363.23","472.97","1024.37","715.53","13.1","28.23","29.13","71.1","2017/7/10 5:00:00","1174.13","333.2","66.37","7.13"
"127","XH808A016112900933","385.1","1191.7","424.93","1879.4","15.17","25.3","42.67","40.9","2017/7/12 16:00:00","1404.7","408.33","66.77","4.27"
"128","XH808A016112900933","417.27","790.07","892.77","1183.6","31.87","59.47","34.73","60.53","2017/7/14 9:00:00","2613.3","882.2","148.43","11.93"
"129","XH808A016112900933","403.63","943.33","788.9","1392.27","29.97","52.43","36.83","54.9","2017/7/14 10:00:00","2490.03","831.67","131.53","8.9"
"130","XH808A016112900933","389.7","1177.4","432.67","1744.9","24.3","39.3","39.37","51.67","2017/7/13 17:00:00","2074.73","669.83","105.33","6.43"
"131","XH808A016112900933","393.7","1124.83","434.63","1561.1","39.87","60.3","34.77","66","2017/8/14 19:00:00","3177.37","1104.07","180.27","8.57"
"132","XH808A016112900933","382.03","1028.7","528.97","1441.53","34.63","52.47","33.47","67.57","2017/8/14 20:00:00","2863.23","969.63","154.13","7.37"
"133","XH808A016112900933","378.47","1231.4","352","1713.47","33.43","50.87","38.9","55.33","2017/8/14 15:00:00","2688.77","912.67","147.53","6.2"
"134","XH808A016112900933","382.03","1171.37","424.93","1642.4","40.27","62.23","36.8","62.03","2017/8/14 18:00:00","3181.4","1096.83","178","8.37"
"135","XH808A016112900933","374.63","801.83","728.67","1150.97","27.7","46.3","32.2","69.23","2017/8/14 22:00:00","2298.93","766.33","130","8.03"
"136","XH808A016112900933","407.5","652.3","1003.53","954.63","26.47","44.27","31.93","74.97","2017/8/11 9:00:00","2206.7","723.3","120.17","7.33"
"137","XH808A016112900933","401.33","1206.93","547.37","1745.77","29.9","47.43","40.13","49.2","2017/8/14 12:00:00","2515.23","824.8","129.2","7.1"
"138","XH808A016112900933","405.17","678.3","891.97","1004.17","38.23","67.67","31","78.7","2017/8/12","2929.43","1005.5","180.77","11.67"
"139","XH808A016112900933","386.93","1307.93","238.63","1852.9","33.8","53.33","40","55.07","2017/8/14 16:00:00","2778.83","939.77","150.13","7.6"
"140","XH808A016112900933","401.67","755.37","806.73","1138.57","31.87","53.2","32","73.7","2017/8/11 21:00:00","2597.6","877.23","148.73","9.47"
"141","XH808A016112900933","373.1","1219.57","459.1","1725.07","20.2","27.7","39.17","51.13","2017/8/11 14:00:00","1879.73","574.4","82.73","3.5"
"142","XH808A016112900933","380.79","1226.13","500.33","1719.79","43.63","60.25","38.96","56.46","2017/8/12 14:00:00","3423.96","1200.13","192.75","6.96"
"143","XH808A016112900933","392.63","751.27","809.37","1136.5","22.3","36.9","32.87","69.37","2017/8/11 19:00:00","2009.5","633.73","99.2","6.43"
"144","XH808A016112900933","407","1044.17","713.9","1539.53","34.1","57.73","39","53.23","2017/8/14 11:00:00","2815.57","952.77","148.57","8.93"
"145","XH808A016112900933","405.2","845.12","901.72","1220.68","53.68","77.16","33.96","70.48","2017/8/12 10:00:00","4105.92","1465.56","237.96","10.24"
"146","XH808A016112900933","372","612.27","819.73","839.47","10.37","13.93","26.77","90.57","2017/8/11","1088.9","280.7","43.8","2.17"
"147","XH808A016112900933","390.1","1221.93","535","1727","41.5","61.17","39.03","55.53","2017/8/13 12:00:00","3232.9","1127.47","187.97","8.1"
"148","XH808A016112900933","392.9","878.33","885.17","1288.67","52.13","79.2","35.87","64.8","2017/8/13 10:00:00","4024.63","1438.57","235.17","10.6"
"149","XH808A016112900933","380.23","638.77","869.7","956.7","30.37","46.93","31.07","77.13","2017/8/14","2468.23","823.23","138","7.57"
"150","XH808A016112900933","381.67","1359.93","258.27","1906.53","36.1","49.63","40","55.37","2017/8/13 16:00:00","2921.1","999.27","164.2","6.13"
"151","XH808A016112900933","389.3","1131.23","651","1599.6","49.7","72.83","37.7","59.13","2017/8/13 11:00:00","3835.63","1367.4","225.03","9.53"
"152","XH808A016112900933","376.03","572.57","857.3","833.5","12.37","19.87","27","89.27","2017/8/11 2:00:00","1220.27","330.33","55.73","3.53"
"153","XH808A016112900933","379.6","1117.1","476.8","1589","26.6","44.33","37.33","58.63","2017/8/13 18:00:00","2160.27","712.93","123.8","7.37"
"154","XH808A016112900933","412.17","727.13","959.63","1078","28.8","47.77","33.43","69.53","2017/8/11 10:00:00","2345.67","780.9","129.8","8.03"
"155","XH808A016112900933","400.43","716.1","959.27","1066.03","47.97","76.17","33","73.9","2017/8/12 9:00:00","3753.43","1326.97","218.2","11.57"
"156","XH808A016112900933","376.93","688.1","826.7","1015.67","33.63","63.87","32","75.07","2017/8/13 23:00:00","2591.53","879.6","151.6","11.53"
"157","XH808A016112900933","394","882.83","884.5","1294.6","23.57","39.63","36.03","60.03","2017/8/11 11:00:00","2012.17","647.6","105.9","6.93"
"158","XH808A016112900933","378.53","640.63","793.97","873.93","10.67","12.5","26","91.9","2017/8/10 23:00:00","1084.63","280.77","45.23","1.4"
"159","XH808A016112900933","370.63","588.03","943.43","870.67","38.33","59.5","30.67","79.8","2017/8/14 2:00:00","2985.4","1032.63","175.4","9.03"
"160","XH808A016112900933","377.57","563.07","874.47","804.5","13.47","24.37","27","89.03","2017/8/11 3:00:00","1292.83","358.2","61.97","5.13"
"161","XH808A016112900933","387.17","633.3","1015","960.13","42.63","67.9","32.77","74.53","2017/8/13 8:00:00","3334.27","1171.83","196.43","10.77"
"162","XH808A016112900933","386.07","951.13","650.63","1359.1","33.2","54.33","34.7","66.97","2017/8/12 19:00:00","2589.1","894.17","156.7","8.6"
"163","XH808A016112900933","379.27","523.4","975.2","788.2","15.83","23.37","27.87","87.83","2017/8/11 7:00:00","1543.27","448.5","70.57","3.97"
"164","XH808A016112900933","374.23","883.27","674.6","1245.03","22.93","36.47","33.53","69.07","2017/8/11 17:00:00","2034.83","649.57","103.87","5.8"
"165","XH808A016112900933","370.43","537.4","901.5","791.87","14.1","27.4","27","89.13","2017/8/11 4:00:00","1305.83","368.37","67","5.4"
"166","XH808A016112900933","383.67","1026.07","606.9","1481.13","32.1","49.23","36.83","61.67","2017/8/12 18:00:00","2587.77","880.73","144.7","6.63"
"167","XH808A016112900933","392.27","1148.73","620.83","1697.93","23.27","33.77","42","44.67","2017/8/14 13:00:00","2070.63","648.33","97.8","4.6"
"168","XH808A016112900933","393.47","640.87","950.4","953.97","48.3","79.17","31.43","78.47","2017/8/14 8:00:00","3844","1341.07","216.47","12.43"
"169","XH808A016112900933","379.37","1063.17","674.7","1591.33","19.27","28.57","41.43","44.6","2017/8/14 14:00:00","1791.57","545.57","82.63","3.6"
"170","XH808A016112900933","372.03","508.7","938.57","751.33","14.5","21.33","27","90.43","2017/8/11 5:00:00","1415.37","404.9","64.7","3.8"
"171","XH808A016112900933","368.5","587.03","907.6","852.47","41.23","59.17","30","82.23","2017/8/15 4:00:00","3306.6","1124.1","180.07","7.9"
"172","XH808A016112900933","375.33","571.6","952.33","834.43","41.37","65.9","30","84.57","2017/8/13 5:00:00","3187.6","1106.33","191.17","11.1"
"173","XH808A016112900933","382.07","693.8","860.7","1027.67","30.77","47.8","32","75.33","2017/8/12 22:00:00","2488.57","842.33","145.3","8.27"
"174","XH808A016112900933","368.03","495.9","973.77","726.03","14.9","20.93","27","90.6","2017/8/11 6:00:00","1432.27","409.7","64.93","3.77"
"175","XH808A016112900933","388.13","611.83","911.4","874.33","54.23","84.43","30.27","82.17","2017/8/15 7:00:00","4179.07","1470.93","243.43","11.97"
"176","XH808A016112900933","384.67","1026.77","758.53","1482.27","20.73","32.4","37.67","54.87","2017/8/11 12:00:00","1832.13","575.7","90.47","5.27"
"177","XH808A016112900933","372.53","559.03","947.73","842.67","37.73","58.7","30","81.2","2017/8/14 3:00:00","2968.93","1020.27","175.13","9.47"
"178","XH808A016112900933","394.57","694.53","968.17","1032.77","50.6","81.3","33.43","71.73","2017/8/13 9:00:00","3814.93","1365.33","233.27","12"
"179","XH808A016112900933","377.3","1257.07","394.07","1769.97","33.23","51.47","39.33","56","2017/8/13 17:00:00","2707.37","916.53","147.5","7.6"
"180","XH808A016112900933","371.17","547.07","961.8","812.93","36.3","53.37","30","83.03","2017/8/14 4:00:00","2857.33","973.3","165.93","8.17"
"181","XH808A016112900933","385.03","1105.37","589.67","1674.27","24.27","33.47","41.97","42.67","2017/8/15 14:00:00","2181.53","688.73","96.87","4.23"
"182","XH808A016112900933","379.13","1155.43","523.03","1603.33","41.33","59.13","37.37","60.77","2017/8/12 15:00:00","3281.47","1145.07","183.67","7.53"
"183","XH808A016112900933","369.8","614.57","885.47","893.27","38.77","59.37","30","80.5","2017/8/15 3:00:00","3177.37","1075.73","169.8","8.33"
"184","XH808A016112900933","376.1","953.87","585.63","1351.33","30.83","46.77","33.73","67.1","2017/8/15 20:00:00","2600.8","867.23","137.37","6.5"
"185","XH808A016112900933","380.14","1337.38","282.59","1880.07","38.14","54.69","40.17","52.69","2017/8/15 16:00:00","3137.48","1067.83","166.31","6.93"
"186","XH808A016112900933","383.9","1047.67","691.7","1595.5","20.1","28.33","42.33","42.07","2017/8/15 13:00:00","1915.9","576.53","81.2","3.43"
