"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"13","XHWAT2014043000209","0.07","0.17","0.3","228.57","117.87","162.17","-46","-5","2017/5/5 3:00:00","14029.57","4732.97","654","3"
"14","XHWAT2014043000209","0.13","0.17","0.8","214.17","62.3","64.47","-46","-5","2017/5/4 1:00:00","6110.2","726.33","33.77","3"
"15","XHWAT2014043000209","0.1","0.17","0.33","532.93","48.87","54","-46","-5","2017/5/8 2:00:00","5283.97","914.57","80.97","3"
"16","XHWAT2014043000209","0.17","0.13","0.4","527.33","66.17","73.27","-46","-5","2017/5/8 9:00:00","7183.27","1215.1","108.9","3"
"17","XHWAT2014043000209","0.1","0.17","0.43","957.5","56.6","62.47","-46","-5","2017/5/8 11:00:00","5720.27","993.97","91.1","3"
"18","XHWAT2014043000209","0.03","0.13","0.3","1197.73","26.37","28.33","-46","-5","2017/5/9 13:00:00","2834.63","375.2","34.1","3"
"19","XHWAT2014043000209","0.13","0.23","0.5","1184.9","40.53","45.13","-46","-5","2017/5/8 12:00:00","3961.53","657.77","65.1","3"
"20","XHWAT2014043000209","0.23","0.3","0.5","233.53","79.97","83.13","-46","-5","2017/5/9 7:00:00","9839.6","595.33","53.73","3"
"21","XHWAT2014043000209","0.03","0.1","0.33","566.33","20.2","24.17","-46","-5","2017/5/5 21:00:00","2358.97","467.23","65","3"
"22","XHWAT2014043000209","0.13","0.13","0.4","440.4","41.53","48.07","-46","-5","2017/5/7 6:00:00","4757.8","748.37","99.1","3"
"23","XHWAT2014043000209","0.1","0.07","0.4","556.37","17.53","20.73","-46","-5","2017/5/5 23:00:00","1990.73","326","45.53","3"
"24","XHWAT2014043000209","0.07","0.17","0.6","334.23","35.07","42.33","-46","-5","2017/5/7 2:00:00","3972.7","874.37","113.93","3"
"25","XHWAT2014043000209","0.1","0.1","0.43","537.43","13.67","16.37","-46","-5","2017/5/6 3:00:00","1641.73","259.03","42.7","3"
"26","XHWAT2014043000209","0.07","0.1","0.37","818.43","23","29.43","-46","-5","2017/5/5 13:00:00","2517.87","588.67","91.67","3"
"27","XHWAT2014043000209","0.13","0.23","0.5","659.3","30.43","37.83","-46","-5","2017/5/5 7:00:00","3339.2","830.83","111.23","3"
"28","XHWAT2014043000209","0.1","0.2","0.3","728.57","22.33","26.67","-46","-5","2017/5/6 21:00:00","2501.03","503.6","70.77","3"
"29","XHWAT2014043000209","0.1","0.13","0.33","395.13","33.43","40.6","-46","-5","2017/5/7 1:00:00","3761.43","841.63","108.33","3"
"30","XHWAT2014043000209","0.03","0.1","0.37","900.67","22.1","24.7","-46","-5","2017/5/7 21:00:00","2299.13","320.6","34.93","3"
"31","XHWAT2014043000209","0","0.1","0.2","481.77","22.07","26.67","-46","-5","2017/5/5 22:00:00","2568.2","512.67","74.53","3"
"32","XHWAT2014043000209","0.2","0.3","0.53","802.2","20.63","25.57","-46","-5","2017/5/6 10:00:00","2211.43","447.17","70.43","3"
"33","XHWAT2014043000209","0.1","0.17","0.17","1141.23","20.53","24.33","-46","-5","2017/5/6 18:00:00","2214","407.47","54.8","3"
"34","XHWAT2014043000209","0","0.07","0.43","383.17","75.93","82","-46","-5","2017/5/7 7:00:00","8319.73","683.77","95.5","3"
"35","XHWAT2014043000209","0.1","0.1","0.37","483.87","19.53","24.5","-46","-5","2017/5/6 6:00:00","2251.33","471.83","69.7","3"
"36","XHWAT2014043000209","0.13","0.13","0.47","817.07","106.6","150.67","-46","-5","2017/5/4 13:00:00","12343.8","4281.6","636.6","3"
"37","XHWAT2014043000209","0.17","0.17","0.4","865.4","18.7","22.87","-46","-5","2017/5/5 14:00:00","1984.67","389.57","63.33","3"
"38","XHWAT2014043000209","0.13","0.2","0.63","1173.07","18.4","21.57","-46","-5","2017/5/6 16:00:00","1934.73","337.63","48.7","3"
"39","XHWAT2014043000209","0","0.03","0.4","296.53","124.67","174.6","-46","-5","2017/5/5 1:00:00","14858.63","5100.23","734.47","3"
"40","XHWAT2014043000209","0.17","0.2","0.4","749.57","43.37","60.13","-46","-5","2017/5/5 11:00:00","5111.4","1583.47","251.27","3"
"41","XHWAT2014043000209","0.17","0.13","0.37","582.77","141.1","203.27","-46","-5","2017/5/4 20:00:00","16924.8","6007.77","903.2","3"
"42","XHWAT2014043000209","0.07","0.07","0.37","519.1","131.77","187","-46","-5","2017/5/4 22:00:00","15813.7","5560.33","804.47","3"
"43","XHWAT2014043000209","0.03","0.07","0.4","832.33","38.47","43.47","-46","-5","2017/5/10 9:00:00","4064.1","701.27","77.5","3"
"44","XHWAT2014043000209","0.07","0.17","0.2","446.5","62.4","67.87","-46","-5","2017/5/7 8:00:00","6768.3","646.37","88.53","3"
"45","XHWAT2014043000209","0.03","0.07","0.43","981.9","28.03","30.47","-46","-5","2017/5/9 21:00:00","2964.3","388.17","38.77","3"
"46","XHWAT2014043000209","0.07","0.13","0.47","537.6","21.27","23.83","-46","-5","2017/5/8 23:00:00","2380","363.1","42.07","3"
"47","XHWAT2014043000209","0.17","0.17","0.43","432.1","50.47","55.93","-46","-5","2017/5/10 8:00:00","5725.13","831.6","81.5","3"
"48","XHWAT2014043000209","0.1","0.07","0.63","1031.67","29.93","34.7","-46","-5","2017/5/10 10:00:00","2930.47","544.73","68.13","3"
"49","XHWAT2014043000209","0.1","0.07","0.53","1059","24.73","28.53","-46","-5","2017/5/10 11:00:00","2352.33","401.37","51.23","3"
"50","XHWAT2014043000209","0.27","0.23","0.4","579.8","35.87","40.23","-46","-5","2017/5/8 1:00:00","3827","624.17","65.37","3"
"51","XHWAT2014043000209","0.03","0.07","0.3","879.77","88.9","125.5","-46","-5","2017/5/4 17:00:00","10324.43","3485.53","522.27","3"
"52","XHWAT2014043000209","0.2","0.1","0.4","1139.13","27.13","30.03","-46","-5","2017/5/7 17:00:00","2770.27","424.07","47.83","3"
"53","XHWAT2014043000209","0.13","0.1","0.3","603.6","45.6","48.7","-46","-5","2017/5/9 11:00:00","4859.8","622.5","47.47","3"
"54","XHWAT2014043000209","0.2","0.27","0.67","1353.5","16.7","18.73","-46","-5","2017/5/10 13:00:00","1524.03","192.2","26.7","3"
"55","XHWAT2014043000209","0.07","0.17","0.3","540.37","51.37","54.73","-46","-5","2017/5/10 1:00:00","5490.07","675.43","51.33","3"
"56","XHWAT2014043000209","0.1","0.1","0.27","416.7","51.97","58.23","-46","-5","2017/5/8 3:00:00","5627.6","992.1","98.5","3"
"57","XHWAT2014043000209","0.07","0.07","0.4","587.17","18.17","22","-46","-5","2017/5/6 8:00:00","2164.4","429.73","63.13","3"
"58","XHWAT2014043000209","0.23","0.27","0.43","290.97","77.13","80.47","-46","-5","2017/5/9 8:00:00","8676.3","732.83","55.3","3"
"59","XHWAT2014043000209","0.13","0.27","0.47","307.3","30.63","33.6","-46","-5","2017/5/9 3:00:00","3484.13","535.53","49.5","3"
"60","XHWAT2014043000209","0.17","0.23","0.4","709.33","110.6","157.93","-46","-5","2017/5/4 19:00:00","13199.27","4583.77","681.67","3"
"61","XHWAT2014043000209","0.1","0.07","0.27","604.2","17.7","20.53","-46","-5","2017/5/5 20:00:00","1949.17","311.1","42.23","3"
"62","XHWAT2014043000209","0.13","0.1","0.5","526.53","13.43","15.2","-46","-5","2017/5/6","1531.7","195.63","30.9","3"
"63","XHWAT2014043000209","0.13","0.13","0.4","1391.7","21.37","23.6","-46","-5","2017/5/9 16:00:00","2265.23","320.83","38.13","3"
"64","XHWAT2014043000209","0.27","0.23","0.47","822.6","15.73","18.73","-46","-5","2017/5/5 15:00:00","1656.97","271.9","44.13","3"
"65","XHWAT2014043000209","0.2","0.23","0.37","706.23","79.13","112.47","-46","-5","2017/5/5 8:00:00","9532.5","3226.53","497.57","3"
"66","XHWAT2014043000209","0.07","0.17","0.33","479.5","15.97","19.2","-46","-5","2017/5/6 5:00:00","1908.1","333.43","52.67","3"
"67","XHWAT2014043000209","0.03","0.1","0.57","856.2","20.97","25.1","-46","-5","2017/5/6 11:00:00","2175.33","425.67","61.9","3"
"68","XHWAT2014043000209","0","0.03","0.23","757.33","43","45.97","-46","-5","2017/5/9 23:00:00","4561.5","576.53","48.87","3"
"69","XHWAT2014043000209","0.13","0.13","0.3","720.07","14.73","17.07","-46","-5","2017/5/5 18:00:00","1591.23","238.2","34.17","3"
"70","XHWAT2014043000209","0","0.03","0.33","352.3","126.73","176.57","-46","-5","2017/5/5","15132.4","5216.37","742.27","3"
"71","XHWAT2014043000209","0.07","0.2","0.63","247.77","48.63","50.3","-46","-5","2017/5/4 6:00:00","4834.37","552.27","24.9","3"
"72","XHWAT2014043000209","0.07","0.1","0.4","799.93","103.23","145.5","-46","-5","2017/5/4 18:00:00","12181.33","4188.67","620.7","3"
"73","XHWAT2014043000209","0.07","0.1","0.47","1417.83","23.83","26.07","-46","-5","2017/5/9 14:00:00","2542.23","340.7","35.63","3"
"74","XHWAT2014043000209","0.03","0.13","0.4","773.23","28.2","37.43","-46","-5","2017/5/5 12:00:00","3243.07","896.5","133.8","3"
"75","XHWAT2014043000209","0.03","0.03","0.47","893.13","20.1","23.9","-46","-5","2017/5/6 20:00:00","2245.07","429.27","59.6","3"
"76","XHWAT2014043000209","0.1","0.23","0.47","1008.33","25.87","28.93","-46","-5","2017/5/7 19:00:00","2651.63","403.6","45.4","3"
"77","XHWAT2014043000209","0.1","0.07","0.3","484.53","49.83","53.4","-46","-5","2017/5/10 2:00:00","5337.27","644.13","54.67","3"
"78","XHWAT2014043000209","0.07","0.2","0.6","251.83","46.53","49.63","-46","-5","2017/5/4 7:00:00","4662.77","619.43","45.77","3"
"79","XHWAT2014043000209","0.13","0.07","0.33","1029.9","24.47","26.53","-46","-5","2017/5/9 20:00:00","2586.57","341.23","34.13","3"
"80","XHWAT2014043000209","0.03","0","0.57","1246.23","18.37","21.3","-46","-5","2017/5/6 14:00:00","1720.83","253.77","38.23","3"
"81","XHWAT2014043000209","0.13","0.17","0.47","521.47","14.87","17.9","-46","-5","2017/5/6 4:00:00","1781.97","300","47.6","3"
"82","XHWAT2014043000209","0.13","0.1","0.47","1195.8","17.97","20.77","-46","-5","2017/5/6 15:00:00","1766.5","284.2","39.73","3"
"83","XHWAT2014043000209","0.17","0.13","0.37","1239.27","22.27","24.67","-46","-5","2017/5/9 18:00:00","2340.93","327.1","39.23","3"
"84","XHWAT2014043000209","0.17","0.23","0.67","1181.53","18.67","21.27","-46","-5","2017/5/10 12:00:00","1773.2","276.2","38.3","3"
"85","XHWAT2014043000209","0.03","0.03","0.33","1222.2","19.67","23.23","-46","-5","2017/5/6 17:00:00","2026.5","355.4","52.17","3"
"86","XHWAT2014043000209","0","0.07","0.53","744.67","25.43","27.9","-46","-5","2017/5/7 23:00:00","2674.03","413.3","43.3","3"
"87","XHWAT2014043000209","0.13","0.3","0.33","402.1","40.37","43.87","-46","-5","2017/5/10 3:00:00","4440.63","616.93","54.67","3"
"88","XHWAT2014043000209","0.03","0.07","0.33","623.6","32.8","37.73","-46","-5","2017/5/7 9:00:00","3447.1","525","68.37","3"
"89","XHWAT2014043000209","0.1","0.1","0.33","1015.03","20.13","23.93","-46","-5","2017/5/6 19:00:00","2176.07","399.37","54.5","3"
"90","XHWAT2014043000209","0.13","0.17","0.47","1616.13","35.23","39.4","-46","-5","2017/5/8 15:00:00","3451.17","577.3","55.67","3"
"91","XHWAT2014043000209","0.03","0.1","0.47","720.27","18.47","22.8","-46","-5","2017/5/6 9:00:00","2142.9","432.07","64.3","3"
"92","XHWAT2014043000209","0.07","0.17","0.47","541","65","86.67","-46","-5","2017/5/4 9:00:00","7205.23","2128.87","313.53","3"
"93","XHWAT2014043000209","0.17","0.27","0.5","268.57","62.17","66.67","-46","-5","2017/5/10 7:00:00","6876.47","775.8","68.8","3"
"94","XHWAT2014043000209","0.07","0.2","0.53","872.6","96.13","135.8","-46","-5","2017/5/4 15:00:00","11135","3787.63","569.5","3"
"95","XHWAT2014043000209","0.07","0.1","0.27","1182.53","22.43","24.5","-46","-5","2017/5/9 19:00:00","2365.73","320.33","31.9","3"
"96","XHWAT2014043000209","0.17","0.17","0.67","253.87","64.33","67","-46","-5","2017/5/4 3:00:00","6432.23","795.17","37.97","3"
"97","XHWAT2014043000209","0.07","0.1","0.47","934.77","19.7","23.23","-46","-5","2017/5/6 12:00:00","2002.57","360.97","49.17","3"
"98","XHWAT2014043000209","0.17","0.3","0.47","735.17","105.47","149.27","-46","-5","2017/5/4 12:00:00","12117.97","4140.93","616.93","3"
"99","XHWAT2014043000209","0.17","0.17","0.33","392.73","43.7","48.47","-46","-5","2017/5/10 4:00:00","4834.57","715","70.93","3"
"100","XHWAT2014043000209","0.13","0.13","0.3","315.8","62.07","71.1","-46","-5","2017/5/10 5:00:00","7146.97","1324.07","162.47","3"
"101","XHWAT2014043000209","0.17","0.3","0.47","800.43","20.4","23.1","-46","-5","2017/5/8 21:00:00","2207.6","346.6","43.03","3"
"102","XHWAT2014043000209","0.17","0.17","0.43","834.7","99.03","145.6","-46","-5","2017/5/5 9:00:00","11541.53","4026.1","646.37","3"
"103","XHWAT2014043000209","0.1","0.13","0.47","1086.97","18.4","21.03","-46","-5","2017/5/6 13:00:00","1795.73","286.4","37.33","3"
"104","XHWAT2014043000209","0.07","0.1","0.33","786.9","14.6","17.03","-46","-5","2017/5/5 17:00:00","1586.67","240.63","38.53","3"
"105","XHWAT2014043000209","0.03","0.1","0.27","461.83","129.2","182.03","-46","-5","2017/5/4 23:00:00","15398.9","5344.17","773.5","3"
"106","XHWAT2014043000209","0","0.1","0.37","607.8","21.2","23.9","-46","-5","2017/5/8 22:00:00","2321.43","361.73","44.43","3"
"107","XHWAT2014043000209","0.17","0.27","0.4","842.83","35.37","37.87","-46","-5","2017/5/9 22:00:00","3734.1","472.27","41.4","3"
"108","XHWAT2014043000209","0","0.03","0.33","240.9","56.33","60.03","-46","-5","2017/5/10 6:00:00","6224.63","750.67","61.73","3"
"109","XHWAT2014043000209","0.07","0.1","0.4","201.27","44.73","54.73","-46","-5","2017/5/9 5:00:00","5360","1206.17","155.23","3"
"110","XHWAT2014043000209","0.23","0.17","0.57","197.93","71.77","76.53","-46","-5","2017/5/9 6:00:00","8660.47","810.5","100.67","3"
"111","XHWAT2014043000209","0.07","0.17","0.27","459.03","42.23","47.83","-46","-5","2017/5/8 4:00:00","4693","876.03","92.3","3"
"112","XHWAT2014043000209","0.1","0.1","0.33","618.3","26.3","29.47","-46","-5","2017/5/8","2827.53","463.97","51.73","3"
"113","XHWAT2014043000209","0.13","0.17","0.5","874.97","86.3","121.57","-46","-5","2017/5/4 16:00:00","9976.2","3350.5","505.03","3"
"114","XHWAT2014043000209","0.13","0.17","0.4","1075.87","18.93","21.43","-46","-5","2017/5/8 19:00:00","2026.4","310.1","41.17","3"
"115","XHWAT2014043000209","0.13","0.1","0.43","1290.8","20.9","24.07","-46","-5","2017/5/8 18:00:00","2194.1","371.57","53.07","3"
"116","XHWAT2014043000209","0","0.13","0.3","408.47","47.27","50.8","-46","-5","2017/5/9 9:00:00","5190.67","651.53","52.13","3"
"117","XHWAT2014043000209","0.07","0.1","0.3","619.6","46.4","49.27","-46","-5","2017/5/10","4903.17","584.4","43.83","3"
"118","XHWAT2014043000209","0.23","0.13","0.5","737.73","70.5","99.63","-46","-5","2017/5/5 10:00:00","8379.07","2804.47","421.3","3"
"119","XHWAT2014043000209","0.1","0.2","0.47","367.93","92.67","124.97","-46","-5","2017/5/5 5:00:00","10926.07","3517.13","480.13","3"
"120","XHWAT2014043000209","0.1","0.13","0.33","1256.43","23","25.37","-46","-5","2017/5/7 16:00:00","2309.07","315.03","33.83","3"
"121","XHWAT2014043000209","0.17","0.17","0.53","925.83","24.13","26.83","-46","-5","2017/5/7 20:00:00","2480.67","356.4","40.5","3"
"122","XHWAT2014043000209","0.07","0.17","0.47","1296.53","23.17","27.6","-46","-5","2017/5/8 17:00:00","2449.03","456.77","65.2","3"
"123","XHWAT2014043000209","0.07","0.17","0.33","289.87","121.63","169.3","-46","-5","2017/5/5 2:00:00","14529","4975.87","707.37","3"
"124","XHWAT2014043000209","0.07","0.13","0.63","767.57","38.7","52","-46","-5","2017/5/5 6:00:00","4237.23","1231.97","185.57","3"
"125","XHWAT2014043000209","0.07","0.17","0.53","371.57","29.57","35.97","-46","-5","2017/5/7 4:00:00","3486.8","764.97","96.6","3"
"126","XHWAT2014043000209","0.13","0.13","0.4","368.4","30.13","35.17","-46","-5","2017/5/8 7:00:00","3459.1","678.47","81.97","3"
"127","XHWAT2014043000209","0.07","0.2","0.43","523.5","17.2","21","-46","-5","2017/5/6 7:00:00","2045.6","385.47","57.23","3"
"128","XHWAT2014043000209","0.1","0.17","0.5","396.83","32.63","41.03","-46","-5","2017/5/7 5:00:00","3935.9","979.8","130.13","3"
"129","XHWAT2014043000209","0.13","0.17","0.37","601.33","25.83","31.03","-46","-5","2017/5/6 22:00:00","2881.1","597.7","78.73","3"
"130","XHWAT2014043000209","0.13","0.17","0.53","230.77","51.47","53.2","-46","-5","2017/5/4 5:00:00","5092.97","570.1","23.23","3"
"131","XHWAT2014043000209","0.03","0.1","0.53","254.1","53.43","55.17","-46","-5","2017/5/4 4:00:00","5293.7","625.47","30.73","3"
"132","XHWAT2014043000209","0.08","0.04","0.42","557.04","25.96","31.15","-46","-5","2017/5/6 23:00:00","2913.27","617.96","83.23","3"
"133","XHWAT2014043000209","0.17","0.23","0.63","1316.7","35.63","39.03","-46","-5","2017/5/8 13:00:00","3349.17","530.6","50.03","3"
"134","XHWAT2014043000209","0.03","0.2","0.43","405.23","33","40.33","-46","-5","2017/5/7 3:00:00","3849.9","887.93","113.83","3"
"135","XHWAT2014043000209","0.03","0.1","0.67","1363.37","21.93","24.03","-46","-5","2017/5/7 13:00:00","2073.47","280.17","32.33","3"
"136","XHWAT2014043000209","0.2","0.27","0.7","1490.87","25","27.2","-46","-5","2017/5/7 14:00:00","2325.37","317.17","31.57","3"
"137","XHWAT2014043000209","0.07","0.13","0.43","824.1","103.13","146.4","-46","-5","2017/5/4 14:00:00","11984.83","4118.13","616.83","3"
"138","XHWAT2014043000209","0.1","0.13","0.47","665.83","91.87","129.03","-46","-5","2017/5/4 10:00:00","10488.53","3538.33","516.87","3"
"139","XHWAT2014043000209","0.17","0.07","0.37","481.2","23.27","26.27","-46","-5","2017/5/9","2664.7","407.63","48.1","3"
"140","XHWAT2014043000209","0","0","0.27","1395.6","22.33","25.03","-46","-5","2017/5/9 15:00:00","2378.8","350.93","39.6","3"
"141","XHWAT2014043000209","0.1","0.1","0.33","292","107.23","146.27","-46","-5","2017/5/5 4:00:00","12622.33","4165.83","578.97","3"
"142","XHWAT2014043000209","0.07","0.17","0.38","479.1","30.86","37.48","-46","-5","2017/5/7","3499.79","772.59","104.62","3"
"143","XHWAT2014043000209","0.03","0.1","0.43","396.77","25.07","28.07","-46","-5","2017/5/9 1:00:00","2854.83","434.13","45.67","3"
"144","XHWAT2014043000209","0.07","0.17","0.43","375","27.2","30","-46","-5","2017/5/9 2:00:00","3077.63","450.97","45.27","3"
"145","XHWAT2014043000209","0.1","0.13","0.37","574.77","137.7","196.2","-46","-5","2017/5/4 21:00:00","16427.07","5835","858.3","3"
"146","XHWAT2014043000209","0.1","0.13","0.47","304.93","29.83","33.37","-46","-5","2017/5/8 6:00:00","3298.83","533.73","59.6","3"
"147","XHWAT2014043000209","0.03","0.07","0.37","236.13","29.87","32.5","-46","-5","2017/5/9 4:00:00","3387.2","491.77","45.33","3"
"148","XHWAT2014043000209","0.1","0.17","0.43","1312.6","21.57","23.8","-46","-5","2017/5/7 15:00:00","2126.5","285.9","30.73","3"
"149","XHWAT2014043000209","0.1","0.03","0.27","1099.43","27.2","30.63","-46","-5","2017/5/7 18:00:00","2782.17","443.4","50.3","3"
"150","XHWAT2014043000209","0.07","0.27","0.33","854.03","24.9","27.93","-46","-5","2017/5/7 22:00:00","2638.5","400.63","43.47","3"
"151","XHWAT2014043000209","0.13","0.13","0.37","339.77","46.83","53.9","-46","-5","2017/5/4 8:00:00","4778.83","882.8","102.7","3"
"152","XHWAT2014043000209","0","0","0.23","659.5","95.77","133.93","-46","-5","2017/5/4 11:00:00","10923.83","3675.13","544.5","3"
"153","XHWAT2014043000209","0.1","0.23","0.53","1200.07","23.1","25.53","-46","-5","2017/5/7 12:00:00","2223.27","323.2","36.57","3"
"154","XHWAT2014043000209","0.07","0.07","0.3","1534.43","29.7","34.43","-46","-5","2017/5/8 16:00:00","3043","547.27","67.97","3"
"155","XHWAT2014043000209","0.07","0.13","0.4","442.87","45.5","48.53","-46","-5","2017/5/9 10:00:00","4907.13","637.07","47.6","3"
"156","XHWAT2014043000209","0.12","0.08","0.5","897.81","23.23","27.19","-46","-5","2017/5/7 10:00:00","2323.04","384.46","50.46","3"
"157","XHWAT2014043000209","0.03","0.17","0.33","1280.4","21.8","24.33","-46","-5","2017/5/9 17:00:00","2295.67","323.47","37.33","3"
"158","XHWAT2014043000209","0.1","0.17","0.43","259.87","64.77","67.6","-46","-5","2017/4/10 21:00:00","5963.7","798","42.47","3"
"159","XHWAT2014043000209","0","0.1","0.37","324.77","57.27","60","-46","-5","2017/4/10 20:00:00","5392.03","721.37","34.47","3"
"160","XHWAT2014043000209","0.07","0.17","0.33","511.17","57.17","61.03","-46","-5","2017/4/10 17:00:00","5651.13","827.97","55.4","3"
"161","XHWAT2014043000209","0.2","0.1","0.57","495.03","86.97","91.23","-46","-5","2017/4/10 18:00:00","8555.6","1204.93","61.6","3"
"162","XHWAT2014043000209","0.03","0.17","0.57","387.53","66.67","69.9","-46","-5","2017/4/10 19:00:00","6372.1","883.3","46.23","3"
"163","XHWAT2014043000209","160.8","20","310","506.5","109.1","119.6","15","61.1","2016/10/9 22:00:00","","","",""
"164","XHWAT2014043000209","159.75","20.75","241","778.5","145.25","160","18.25","59.25","2016/10/10 10:00:00","","","",""
"165","XHWAT2014043000209","96.5","20","131.5","963.5","44","47","24","42.5","2016/10/10 16:00:00","","","",""
"166","XHWAT2014043000209","140","24","205","509","129","140","13","74","2016/10/10 5:00:00","","","",""
"167","XHWAT2014043000209","155","20","230","701","121","140","15","64","2016/10/10","","","",""
"168","XHWAT2014043000209","166","21","225","659","147","160","14","74","2016/10/10 8:00:00","","","",""
"169","XHWAT2014043000209","134","21","201","551","110","123","13","69","2016/10/10 2:00:00","","","",""
"170","XHWAT2014043000209","175.25","20.75","262.5","705.5","166.75","186.5","16","66.75","2016/10/10 9:00:00","","","",""
"171","XHWAT2014043000209","109","20","131","1134","55","58","25","41","2016/10/10 15:00:00","","","",""
"172","XHWAT2014043000209","139.5","22","194.5","503","109","121","13","69.5","2016/10/10 3:00:00","","","",""
"173","XHWAT2014043000209","131","21","190","518","107","116","13","73","2016/10/10 4:00:00","","","",""
"174","XHWAT2014043000209","113.25","20.25","185.25","843.5","70.5","76.5","20","48","2016/10/10 20:00:00","","","",""
"175","XHWAT2014043000209","160.73","19.55","283.09","554.09","104.64","115.09","15.82","58.73","2016/10/9 21:00:00","","","",""
"176","XHWAT2014043000209","187.4","19.8","255.2","1013.2","148.2","162","21.4","51","2016/10/10 12:00:00","","","",""
"177","XHWAT2014043000209","114","20","178","882","64","70","21","45","2016/10/10 19:00:00","","","",""
"178","XHWAT2014043000209","108.67","20.67","194.33","875.67","72.67","79.33","22","46.33","2016/10/10 13:00:00","","","",""
"179","XHWAT2014043000209","139","19","180","1077","74","83","23","44","2016/10/10 18:00:00","","","",""
"180","XHWAT2014043000209","0.1","0.1","0.63","1904.1","17.67","18.47","-46","-5","2017/6/9 15:00:00","1474.3","106.37","10.47","3"
"181","XHWAT2014043000209","0.03","0.03","0.4","1639.83","22.53","24.47","-46","-5","2017/6/11 14:00:00","2284.5","293.13","29.93","3"
"182","XHWAT2014043000209","0.03","0.17","0.53","997.6","26.8","28.7","-46","-5","2017/6/8","2900.8","351.17","27.27","3"
"183","XHWAT2014043000209","0.1","0.17","0.43","320.27","19.03","22.1","-46","-5","2017/6/11 2:00:00","2284.77","394","47.3","3"
"184","XHWAT2014043000209","0.03","0.1","0.53","1361.7","21.03","22.43","-46","-5","2017/6/9 20:00:00","1954.37","196.47","18.6","3"
"185","XHWAT2014043000209","0.03","0.1","0.5","663","42.7","44.97","-46","-5","2017/6/7 9:00:00","4571.2","498.13","31.93","3"
"186","XHWAT2014043000209","0.07","0.2","0.5","779.53","27.1","28.6","-46","-5","2017/6/12 2:00:00","3004.33","286.8","21.9","3"
"187","XHWAT2014043000209","0.17","0.1","0.47","278.97","21.8","24.7","-46","-5","2017/6/11 6:00:00","2556","429.7","49.37","3"
"188","XHWAT2014043000209","0.07","0.17","0.53","1629.9","25.13","27.67","-46","-5","2017/6/11 19:00:00","2593.73","347.7","38.17","3"
"189","XHWAT2014043000209","0.07","0.07","0.37","1640.4","29.37","32.93","-46","-5","2017/6/11 20:00:00","3106.37","458.27","55.37","3"
"190","XHWAT2014043000209","0.1","0.1","0.43","869.23","28.53","30.8","-46","-5","2017/6/8 1:00:00","3139.47","410.23","35.1","3"
"191","XHWAT2014043000209","0.17","0.17","0.5","1232.97","22.67","25.67","-46","-5","2017/6/11 22:00:00","2602.9","403.6","49","3"
"192","XHWAT2014043000209","0.13","0.2","0.5","679.67","20.3","22.87","-46","-5","2017/6/11 10:00:00","2265.87","328.23","40.1","3"
"193","XHWAT2014043000209","0.07","0.1","0.5","989.23","22.8","24.27","-46","-5","2017/6/12","2552.5","284.73","27","3"
"194","XHWAT2014043000209","0.07","0.2","0.5","840.43","27.53","28.83","-46","-5","2017/6/12 1:00:00","3017.27","287.83","20.87","3"
"195","XHWAT2014043000209","0.03","0.1","0.47","777.77","20.47","22.87","-46","-5","2017/6/11 11:00:00","2219.77","328.4","39.37","3"
