"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"22","XH8082016072000459","291.4","1128.4","388","690.33","39.57","69.27","32.7","62.93","2017/7/14 1:00:00","4640.33","1704","300.13","38.3"
"23","XH8082016072000459","319.5","2272.73","27.07","1073.03","62.13","81.8","37","58.4","2017/7/11 11:00:00","7450.7","2756.03","400.47","25.2"
"24","XH8082016072000459","222.5","1958.3","26.17","850.67","38.47","51.93","37.3","56.97","2017/7/13 19:00:00","5182.13","1735.73","233.37","14.47"
"25","XH8082016072000459","258","1517.67","141.6","677.73","34.1","44.6","34.2","67.23","2017/7/13 21:00:00","4561","1527","215.8","14.93"
"26","XH8082016072000459","253.63","1058.5","308.87","554.6","24.4","32.53","30.73","63.6","2017/7/15","3200.53","1117.4","164.07","11.37"
"27","XH8082016072000459","317","944.67","525.3","515.47","58.5","77.67","25.4","75.5","2017/7/11 4:00:00","6399.07","2549.7","400.13","27.2"
"28","XH8082016072000459","333.5","2064.87","31.1","980.6","73.87","98.47","35.1","65.07","2017/7/11 10:00:00","8472.37","3271.77","485.5","30.53"
"29","XH8082016072000459","297.43","1822.6","39.8","799.8","70.63","90.8","29.77","80.47","2017/7/12","7888.47","3166.17","471.7","27"
"30","XH8082016072000459","319.27","1446.47","93.37","705.47","58.2","77.37","33.3","74.17","2017/7/13 9:00:00","6973.6","2591.27","373.7","25.83"
"31","XH8082016072000459","238.27","2702.97","27.27","1000.57","36.7","48.9","40.93","45.1","2017/7/11 14:00:00","4928.8","1624.53","227.3","15.17"
"32","XH8082016072000459","88.47","1769.13","82.3","649.07","20.4","27.33","44.4","34.9","2017/7/14 16:00:00","3186.4","885.27","118.7","9.4"
"33","XH8082016072000459","256.6","2269.07","26.97","1255.53","29.57","39.93","38.27","43.53","2017/7/10 14:00:00","4131.6","1298.53","184.17","13.6"
"34","XH8082016072000459","292.53","961.1","339.87","615.73","34.93","44.17","29","71.4","2017/7/15 4:00:00","4213.7","1588.5","225.33","13.7"
"35","XH8082016072000459","234.83","2440.93","27.03","1363","28.33","39.83","40.1","39.3","2017/7/10 15:00:00","3994.7","1216.73","179.5","14.97"
"36","XH8082016072000459","62.43","1795.93","56.43","696.8","19.77","28.17","44","35.07","2017/7/14 17:00:00","3102.83","875.43","120.83","11.2"
"37","XH8082016072000459","303.37","1570.6","26.97","953.5","21.4","30.2","34.6","49.97","2017/7/10 11:00:00","2835.87","949.13","152.6","14.17"
"38","XH8082016072000459","338.2","1711.7","118.2","863.37","89.8","116.37","32.87","72.47","2017/7/11 9:00:00","9872.13","3985.73","599.37","34.93"
"39","XH8082016072000459","239.3","1620.3","45.73","642.33","27.43","35.47","35.17","60.03","2017/7/12 20:00:00","3902.93","1255.13","167","11.23"
"40","XH8082016072000459","133.9","1813.6","31.43","713.17","20.23","27.37","43.3","35.93","2017/7/14 15:00:00","3107.27","894.03","120.97","9.73"
"41","XH8082016072000459","294.63","1680.77","35","771.1","41.53","54.63","36.87","61.97","2017/7/13 11:00:00","5483.27","1868.5","258.03","17.47"
"42","XH8082016072000459","279.8","927.4","476.87","541.6","37.2","49","29","71.63","2017/7/15 2:00:00","4507.93","1701.73","249.33","17.07"
"43","XH8082016072000459","340.7","797.4","579.6","442.2","124.13","158.67","25.27","82.3","2017/7/11 7:00:00","12219.77","5331.93","839.57","47.93"
"44","XH8082016072000459","293.03","866.47","498.5","539.77","26.67","60.17","29.9","63.87","2017/7/14 3:00:00","2733.43","1070.07","251.57","46.77"
"45","XH8082016072000459","132.43","1829.13","35.77","788.83","17.8","26","41.57","27.03","2017/7/10 18:00:00","2613.6","735.47","115.8","10.57"
"46","XH8082016072000459","291.47","1745.13","83.87","794.6","39.03","51.63","27.4","78","2017/7/11 23:00:00","4448.27","1733.97","268.1","18.33"
"47","XH8082016072000459","328.9","853.23","544.2","455.1","29.93","50.57","28","66.87","2017/7/14 7:00:00","3121.7","1233.07","238.27","28.3"
"48","XH8082016072000459","216.2","1900.2","28.7","927.47","26.07","36.23","40.8","41.23","2017/7/14 13:00:00","3615.77","1150.17","166.7","13.23"
"49","XH8082016072000459","298.43","823.9","502.03","511.87","37.6","47.2","28.87","72.8","2017/7/15 5:00:00","4495.63","1701.8","248.27","14.73"
"50","XH8082016072000459","276.1","1522.67","123.87","583.97","52.07","66.63","32.13","72.77","2017/7/12 22:00:00","6352.2","2349.57","329.17","19.03"
"51","XH8082016072000459","299.3","1761.43","90.4","849.23","46.23","91.23","27.37","75.63","2017/7/9 22:00:00","4384.77","1888","392.2","61.53"
"52","XH8082016072000459","149.37","1554.93","167.5","720.3","24.13","35.37","39.4","30.13","2017/7/10 19:00:00","3513.97","1035.37","164.5","16.73"
"53","XH8082016072000459","227.57","2235.83","27.07","838.53","27.13","37","40","47.13","2017/7/12 17:00:00","3950.27","1209.73","169.07","13.1"
"54","XH8082016072000459","272.7","1961.67","27.03","1010.4","20.87","28.43","37.07","45.17","2017/7/10 13:00:00","2869.03","887.33","137.63","11.67"
"55","XH8082016072000459","316.37","1043.6","447.63","398.93","64.73","80.2","28","83.13","2017/7/13 5:00:00","7366.43","2873.3","421.93","22.47"
"56","XH8082016072000459","318.3","1076.53","172.23","826.6","16.33","22","23.07","82.07","2017/7/10","1862.97","749.93","123.8","8.97"
"57","XH8082016072000459","191.27","1502.4","141.23","759.33","18.9","30.93","35.5","36.9","2017/7/10 20:00:00","2555.63","809.63","140.57","16.6"
"58","XH8082016072000459","334.17","799.03","548.83","471.53","92.53","119.07","25","80.2","2017/7/11 6:00:00","9472.27","4012.07","623.5","37.47"
"59","XH8082016072000459","164.07","2443.9","27.23","1033.77","30.67","42.7","41.13","41.97","2017/7/11 18:00:00","4339.57","1366.23","195.17","15.97"
"60","XH8082016072000459","336.77","758","520.83","510.97","49.43","65.77","22","84.03","2017/7/10 6:00:00","5013.77","2135.13","345.87","22.6"
"61","XH8082016072000459","328.27","931.77","564.03","412","85.13","106.13","28.37","83.6","2017/7/13 7:00:00","9343.87","3781.23","546.37","29.4"
"62","XH8082016072000459","324.63","911.37","536.63","503.57","73.27","94.23","25","77.37","2017/7/11 5:00:00","7839.07","3209.07","483.53","28.43"
"63","XH8082016072000459","344.3","1125.37","465.13","628.47","126.13","161.67","28.8","79.97","2017/7/11 8:00:00","12825.6","5562.73","852","47.2"
"64","XH8082016072000459","223.1","1683.13","75.5","660.5","23.5","35.27","32.4","48.07","2017/7/10 21:00:00","2793.33","979.33","171.53","17.03"
"65","XH8082016072000459","324.2","1026.27","231.47","746.1","17","22.63","24","76.97","2017/7/10 3:00:00","1892.93","735.93","123.2","9.1"
"66","XH8082016072000459","240.03","1328.6","156.6","600.9","25.33","32.87","31.23","61.13","2017/7/14 23:00:00","3285.37","1143.43","169.1","11.1"
"67","XH8082016072000459","332.53","685.37","572.23","531.83","44.57","59.6","22.4","82.9","2017/7/10 7:00:00","4320.13","1860.33","320.4","21.5"
"68","XH8082016072000459","278.26","1745.93","41.81","758.07","40.37","51.93","38.33","58.93","2017/7/13 12:00:00","5572.37","1852.93","246.44","15"
"69","XH8082016072000459","224.63","1210.9","279.23","610.77","24.7","35","32.77","55.9","2017/7/14 22:00:00","3267.63","1105.6","166.5","15.43"
"70","XH8082016072000459","263.23","1337.6","262.9","642","23.67","36.5","29.2","61","2017/7/10 23:00:00","2821.23","1023.03","179.97","17.83"
"71","XH8082016072000459","267.67","1593.5","78.93","842.87","20.2","31.03","37.97","44.83","2017/7/14 11:00:00","2692.57","869.13","150.2","15.67"
"72","XH8082016072000459","313.27","1514.93","57.57","900.77","22.2","30.07","32.7","53.63","2017/7/10 10:00:00","2819.03","984.33","155.2","11.8"
"73","XH8082016072000459","332.63","834.97","503.17","483.27","65.7","92.77","28.6","75.9","2017/7/15 7:00:00","7055.97","2901.97","463.1","40.33"
"74","XH8082016072000459","287.5","976.17","320.07","624.57","31.9","41.97","29","70.8","2017/7/15 3:00:00","3908.83","1454.53","219.23","15.27"
"75","XH8082016072000459","343.5","854.67","521.93","625.57","44.5","60.9","25.8","76.17","2017/7/10 8:00:00","4576.33","1908.83","320.3","23.57"
"76","XH8082016072000459","330.2","982.37","329.97","782.73","21.1","28.63","24","79.73","2017/7/10 1:00:00","2217.77","905.9","158.07","11.23"
"77","XH8082016072000459","88.53","1520.67","127.53","598","25.63","40.87","41.23","40.43","2017/7/14 19:00:00","3738.23","1123.37","170.87","20.2"
"78","XH8082016072000459","314.97","1711.03","34.83","703.37","51.67","65.37","33.17","72.47","2017/7/12 10:00:00","6109.67","2351.5","335.57","18.43"
"79","XH8082016072000459","298.5","1232.33","303.5","550.9","63.47","78.23","30.6","77.87","2017/7/13","7645.83","2910.5","393.13","21.8"
"80","XH8082016072000459","247.4","1688.57","62.7","752.6","39.03","52.2","35.5","62.63","2017/7/13 20:00:00","5272.03","1755.9","243.8","17.27"
"81","XH8082016072000459","269.3","1057.57","302.17","621.63","31.47","41.43","29.4","69.67","2017/7/15 1:00:00","3898.13","1434.07","208.67","14.27"
"82","XH8082016072000459","313.77","795.77","505.6","489.1","48.87","64.7","28","75.93","2017/7/15 6:00:00","5423.37","2169.27","333.67","23.17"
"83","XH8082016072000459","295.53","1308.4","201.8","723.2","98.17","120.97","32","73.63","2017/7/9 21:00:00","10903.2","4479.77","615.13","30.3"
"84","XH8082016072000459","326.6","1159.77","236.9","547.13","73.6","96.33","28","82","2017/7/12 6:00:00","7967.87","3288.73","492.5","29.57"
"85","XH8082016072000459","306","1445.07","37.33","849.83","11.9","16.53","23.6","79.97","2017/7/9 23:00:00","1384.13","528.63","89.6","7.73"
"86","XH8082016072000459","309.3","1138.67","316.83","901.07","48.83","70.1","27","69.37","2017/7/11 2:00:00","5458.87","2147.17","345.77","28.97"
"87","XH8082016072000459","326.57","1066.37","263.77","598.17","76.8","96.1","29","80.9","2017/7/12 4:00:00","8418.93","3447.57","503.1","28.2"
"88","XH8082016072000459","180.03","2292.2","27.07","1012.77","33.07","44.73","39.1","45.17","2017/7/11 19:00:00","4610.53","1485.53","206.5","14.97"
"89","XH8082016072000459","309.17","1545.73","35.47","761.93","58.03","75.13","30","79","2017/7/12 2:00:00","6569.07","2583.9","386.33","23.57"
"90","XH8082016072000459","311.3","1065.73","449.5","458.33","64.1","79.73","29","81.03","2017/7/13 3:00:00","7613.2","2906","402.17","22.37"
"91","XH8082016072000459","220.47","2023.8","26.97","716.57","40.73","51.93","40.9","50.37","2017/7/13 16:00:00","5875.97","1885.9","230.97","14.03"
"92","XH8082016072000459","331.4","1206.33","321.53","537.23","72.73","92.47","28.53","82","2017/7/12 7:00:00","7992.2","3273.27","487.53","29.07"
"93","XH8082016072000459","327.2","1028","304.33","566.33","77.47","96.7","28.5","81.77","2017/7/12 5:00:00","8647.87","3505.77","503.23","28.13"
"94","XH8082016072000459","294.24","1080","445.16","600.76","48.32","62.72","32.88","73.08","2017/7/14","6160.32","2174.24","302.2","19.36"
"95","XH8082016072000459","300.87","1579.53","47.1","824.63","54.87","70.8","30","79.1","2017/7/12 1:00:00","6267.37","2449.33","370.87","22.23"
"96","XH8082016072000459","229.97","2156.33","26.53","878.13","47.7","63.8","35.33","61.73","2017/7/11 21:00:00","6147.87","2146.23","298.37","19.9"
"97","XH8082016072000459","196","2614.73","27","1011.7","42.67","57.6","42.17","43.4","2017/7/11 16:00:00","5855.67","1872.27","258.6","18.87"
"98","XH8082016072000459","300.17","2597.4","27.13","1163.4","56.5","73.2","38.43","53.47","2017/7/11 12:00:00","6990.57","2526.53","359.17","21.6"
"99","XH8082016072000459","293.97","1001.57","418.97","697.4","38.07","55.57","27.53","67.63","2017/7/11 1:00:00","4324.87","1642.97","273.7","24.7"
"100","XH8082016072000459","329","894.97","353.9","664.73","20.23","30.3","23.6","80.03","2017/7/10 2:00:00","2122.67","872.23","157.63","14.17"
"101","XH8082016072000459","149.9","1848.5","28.13","881.83","16.8","23.9","42.43","27.7","2017/7/10 17:00:00","2641","725.97","106.43","9.97"
"102","XH8082016072000459","220.07","1729.1","33.87","621.27","21.5","30.2","37.43","53.3","2017/7/12 19:00:00","3142.8","953.37","138.27","10.97"
"103","XH8082016072000459","248.47","2067.67","26.23","791.1","47.07","59.03","39.53","55","2017/7/13 14:00:00","6617.17","2158.23","279.93","14.83"
"104","XH8082016072000459","309.2","1065.57","442.3","480.87","59.2","74.17","29.27","80.07","2017/7/13 2:00:00","7153.9","2716.53","375.1","21.4"
"105","XH8082016072000459","298.67","965.37","412.2","608.53","17.23","41.53","28.6","61.77","2017/7/14 5:00:00","1787.83","694.13","178.43","33.87"
"106","XH8082016072000459","327.7","813","423.57","646.03","16.9","24.63","23.9","77.37","2017/7/10 4:00:00","1899.6","736.7","126.07","11.47"
"107","XH8082016072000459","303.97","1991.67","27.83","883.7","55.17","72.5","35.87","63.3","2017/7/12 12:00:00","6553.23","2427.63","353","21.77"
"108","XH8082016072000459","289.5","1742.37","28.43","999.07","20.53","29.27","36.07","47","2017/7/10 12:00:00","2764.23","880.5","143.83","12.7"
"109","XH8082016072000459","257.63","1551.93","56.6","630.4","29.13","38.17","33.57","66.13","2017/7/12 21:00:00","4016.27","1328.2","182.67","13"
"110","XH8082016072000459","210.9","1998.7","30.8","773.7","43.67","56.87","39.23","53.8","2017/7/13 18:00:00","5891.43","1979.97","261.57","15.67"
"111","XH8082016072000459","175.53","1878.43","29.67","833.5","23.3","31.97","42.27","37.83","2017/7/14 14:00:00","3401.2","1030.37","144.8","11.77"
"112","XH8082016072000459","259.87","2209.87","27.07","876.57","28.2","38.77","39.63","49.57","2017/7/12 15:00:00","3935.87","1258.4","180.33","14.07"
"113","XH8082016072000459","292.33","2119.33","27.07","897.47","46.97","59.63","36.8","60","2017/7/12 13:00:00","6001.77","2125.57","288.6","17.03"
"114","XH8082016072000459","196.03","2208.57","27.6","1152.77","21.17","30.17","41.43","33.43","2017/7/10 16:00:00","3109.57","896.07","132.67","12.17"
"115","XH8082016072000459","311.33","1937.77","26.83","834.67","54.17","76.73","34.87","67.4","2017/7/12 11:00:00","6293.47","2446.73","404.5","32.87"
"116","XH8082016072000459","325.87","990.57","500.43","599.13","23.27","39","30.07","62.5","2017/7/14 8:00:00","2666.6","982.47","190.17","23"
"117","XH8082016072000459","321.2","1144.33","418.67","688.73","23.13","37.3","34.13","54.2","2017/7/14 9:00:00","2840.4","980.93","174.93","19.7"
"118","XH8082016072000459","338.13","766.47","503.57","533.33","29.7","39.8","22.67","81.9","2017/7/10 5:00:00","3206.13","1303.17","215","16.2"
"119","XH8082016072000459","276.17","2400.97","26.9","936.87","32.53","43.67","38.07","54.83","2017/7/12 14:00:00","4504.4","1487.9","215.9","15.5"
"120","XH8082016072000459","212.1","2167.6","27.17","952.63","40.23","53.53","36.6","54.73","2017/7/11 20:00:00","5359.13","1819.2","249.87","17.3"
"121","XH8082016072000459","211.13","1869.13","32.23","717.23","45.97","58.8","40.53","51.8","2017/7/13 17:00:00","6423.03","2091.7","268.07","15.6"
"122","XH8082016072000459","241.47","2249.9","27.03","847.93","27.6","36.23","40.07","47.97","2017/7/12 16:00:00","3912.57","1215.57","173.4","12.2"
"123","XH8082016072000459","321.27","1427.07","74.3","636.3","53.47","67.3","32.1","75.47","2017/7/12 9:00:00","6072.77","2383.23","364.2","20.5"
"124","XH8082016072000459","305.83","1109.87","402.37","516.93","64.23","80.63","30","79","2017/7/13 1:00:00","7709.93","2945.1","400.47","22.43"
"125","XH8082016072000459","293.7","1360.43","232.77","754.07","19.43","31.4","36.17","49.37","2017/7/14 10:00:00","2462.7","814.13","148.4","16.83"
"126","XH8082016072000459","58.9","1791","42.53","729.73","21.5","31.47","42.93","35.97","2017/7/14 18:00:00","3236.7","944.23","140","13.83"
"127","XH8082016072000459","263.37","1858.15","32","785.85","45.26","57.22","38.85","56.93","2017/7/13 13:00:00","6420.07","2113.96","270","14.89"
"128","XH8082016072000459","273.53","1265.17","320.53","625.73","37.2","49.5","33.57","70.03","2017/7/13 22:00:00","4692.83","1637.33","244.53","17.67"
"129","XH8082016072000459","214.07","2061.4","26.57","688.87","19.83","27.63","39.3","47.7","2017/7/12 18:00:00","2942.67","869.9","127.53","11.07"
"130","XH8082016072000459","144.97","1884.5","25.87","613.57","31.13","46.47","36.13","52.2","2017/7/14 20:00:00","4151.07","1386.47","210.97","20.03"
"131","XH8082016072000459","320.87","927.13","496.1","374.77","71.87","89.83","28","84","2017/7/13 6:00:00","8031.8","3202.37","469.3","25.57"
"132","XH8082016072000459","377.63","516.3","700.23","530.17","110","154.43","10.97","80.4","2016/10/27 9:00:00","","","",""
"133","XH8082016072000459","316.93","1162","183.07","668.73","20.2","27.43","28.4","78.97","2017/8/14 11:00:00","2642.37","916.73","132.57","11.2"
"134","XH8082016072000459","295.1","1155.47","124.9","656.37","14.5","20.1","29.83","74.63","2017/8/14 16:00:00","1963.23","648.57","99.67","7.93"
"135","XH8082016072000459","302.7","931.87","360.23","576.07","12.97","18.37","28.3","77","2017/8/14 19:00:00","1744.7","579.63","93.17","9.2"
"136","XH8082016072000459","317","646.4","585.73","500.37","24.8","35.53","25","87.93","2017/8/14 22:00:00","2860.6","1072.53","182.57","15.63"
"137","XH8082016072000459","270.17","1764.07","48.33","821.63","44.87","60.63","32.67","68.47","2017/8/11 19:00:00","5820.1","2009.27","286.97","21.37"
"138","XH8082016072000459","311.93","1250.07","60.97","704.57","23.97","30.63","29.43","74.8","2017/8/14 12:00:00","3131.27","1078.93","154.1","10.13"
"139","XH8082016072000459","293.67","1238.37","115.43","713.7","12.2","17.6","30.5","70.33","2017/8/14 15:00:00","1879.97","566.37","81.27","7.43"
"140","XH8082016072000459","327.5","1658.87","69.7","1070.77","130.03","163.43","35.03","69.7","2017/8/12 14:00:00","15240.03","6002.9","769.4","39.67"
"141","XH8082016072000459","359.9","2009.67","39.2","881.4","208.03","259.03","29.53","82.27","2017/8/12","20531.53","9156.1","1377.17","68.83"
"142","XH8082016072000459","291.57","957.47","342.1","561.37","9.1","13.17","29.9","72.17","2017/8/14 18:00:00","1344.27","404.47","71.4","6.77"
"143","XH8082016072000459","307.47","753.93","518.17","506.43","12.97","18.37","26.3","82.6","2017/8/14 20:00:00","1646.73","566.1","95.87","8.5"
"144","XH8082016072000459","313.2","1289.07","381","697.93","83.27","107.2","31","76.6","2017/8/11 21:00:00","9982.77","3805.73","514.67","31.6"
"145","XH8082016072000459","368.07","1291.2","318.87","765.83","132.73","165.1","33.43","73.27","2017/8/12 10:00:00","14265.73","6036.27","840.37","42.8"
"146","XH8082016072000459","366.3","1310.77","260.8","797.2","160.93","205","30.87","78.73","2017/8/11 9:00:00","16542.4","7151.1","1057.27","58.13"
"147","XH8082016072000459","279.7","2035.03","32.17","1022","61.73","79.4","38.33","59.33","2017/8/11 14:00:00","8459.17","2791.37","348.87","19.67"
"148","XH8082016072000459","353.53","1597.93","110.6","1073.37","144.27","180.2","33.27","68.93","2017/8/13 11:00:00","15105.77","6481.47","928.63","45.53"
"149","XH8082016072000459","291.9","1356.1","104.63","672.23","35.87","43.6","28.27","81.07","2017/8/13 16:00:00","4062.77","1621.3","243.33","13.87"
"150","XH8082016072000459","321.07","1909.67","34.13","987.3","82.2","104.27","34.63","70","2017/8/11 11:00:00","10146.37","3734.2","501.77","27.37"
"151","XH8082016072000459","320","661.6","569.07","460.47","84.9","110.77","25","89.5","2017/8/14","8308.63","3684.67","593.1","33.9"
"152","XH8082016072000459","336.1","743.3","501.5","553.13","47.73","63","24.03","89.7","2017/8/14 7:00:00","4712.93","2028.1","342.2","22.2"
"153","XH8082016072000459","365.37","1199","284.23","708.2","83.33","109.27","29.67","81.77","2017/8/12 9:00:00","8818.87","3731.9","567.73","35.87"
"154","XH8082016072000459","320.17","677.6","551.73","488.6","78.13","100.8","25.83","89","2017/8/13 23:00:00","7896.97","3403.47","531.63","33.17"
"155","XH8082016072000459","321.17","1479","201.6","717.97","105.1","131.6","28.57","82.1","2017/8/10 23:00:00","11206.97","4735.5","695.37","37.93"
"156","XH8082016072000459","347.53","1009.17","510.97","568.8","174.77","217.2","27","85.17","2017/8/11 2:00:00","16583.1","7561.83","1178.67","56.97"
"157","XH8082016072000459","321.03","1574.7","90.5","981.9","79.23","100.9","33.8","64.6","2017/8/13 12:00:00","9154.37","3629.17","501.83","27.4"
"158","XH8082016072000459","342.77","1677.9","48.77","927.43","118.4","150.5","33.1","74.2","2017/8/11 10:00:00","13374.87","5326.97","740","40.03"
"159","XH8082016072000459","359.27","1098.13","416.3","592.8","206.73","258.67","26.5","86.07","2017/8/11 3:00:00","18529.67","8715.7","1412.43","71.23"
"160","XH8082016072000459","306.7","842.7","524.33","577","36.17","44.23","28","81.53","2017/8/13 18:00:00","4329.9","1667.5","233.9","13.3"
"161","XH8082016072000459","346.87","1298.4","314.1","891.67","167.8","214.13","31.7","75.97","2017/8/13 10:00:00","16486.03","7405.83","1126.93","61.7"
"162","XH8082016072000459","348.1","588.37","649.57","431.13","62.17","78.3","25","89.2","2017/8/14 2:00:00","6181.63","2676.3","424.27","23.37"
"163","XH8082016072000459","336.37","1326.77","287.8","705.1","117","144.87","28","82.97","2017/8/11","12242.23","5220.9","764.8","39.87"
"164","XH8082016072000459","337.97","896.07","436.4","603.57","39.73","53.7","25","88.73","2017/8/14 8:00:00","4233","1740.5","278.17","19.2"
"165","XH8082016072000459","370.47","1096.73","370.93","627.4","232.1","300.07","26","87.3","2017/8/11 4:00:00","19835.67","9575.5","1652.6","92"
"166","XH8082016072000459","402.13","924.5","561.7","518.73","290.9","379.13","25.2","88.1","2017/8/11 6:00:00","23456.17","11702.87","2109.23","116.07"
"167","XH8082016072000459","289","1360","92.4","758.37","5.73","9.27","30.8","69.4","2017/8/14 14:00:00","1007.73","260.67","43.77","5.23"
"168","XH8082016072000459","355.3","1146.63","273.13","766.43","75.3","99.17","28","81.2","2017/8/12 18:00:00","7837.5","3354.2","529.17","34.33"
"169","XH8082016072000459","413.4","917.1","558.5","559.03","285.53","366.53","26.17","87.03","2017/8/11 7:00:00","23662.17","11643.77","2023.23","108.7"
"170","XH8082016072000459","373.53","600.7","707.27","359.23","162.73","212.53","24","90.23","2017/8/13 5:00:00","13665.73","6596.63","1200.07","66.73"
"171","XH8082016072000459","332.13","523.33","684.3","401.73","68.93","93.47","23.97","90","2017/8/15 4:00:00","7046.63","2972.6","472.3","32.73"
"172","XH8082016072000459","445.7","834.33","519.6","577.7","202.57","266.4","27","87.73","2017/8/12 22:00:00","17231.47","8300.57","1477.5","86.37"
"173","XH8082016072000459","394","564.2","769.6","365.93","232.8","310.27","26.03","89.5","2017/8/13 8:00:00","18318.97","9222.73","1767.93","104.43"
"174","XH8082016072000459","310.97","1462.53","84.77","718.9","25.9","33.07","29.83","72.3","2017/8/14 13:00:00","3311.17","1195.3","171.03","11.03"
"175","XH8082016072000459","308.77","2024.4","27","1016.23","68.27","85.53","35.5","65.8","2017/8/11 12:00:00","8652.73","3074.87","416.4","21.9"
"176","XH8082016072000459","368.97","1097.9","469.87","522.27","255.23","336.33","25.57","88.1","2017/8/11 5:00:00","21007.47","10304.93","1852.1","106.93"
"177","XH8082016072000459","237.93","2449.57","27","978.2","41.47","51.7","36.5","59.03","2017/8/11 17:00:00","5918","1889.17","238.93","14.43"
"178","XH8082016072000459","437.03","982.6","354.6","676.87","124.77","163.37","27.27","86.33","2017/8/12 19:00:00","11774.63","5320.53","879.17","51.73"
"179","XH8082016072000459","337.47","812.73","628.13","622.23","74.87","97.97","26.87","83.43","2017/8/15 8:00:00","7910.67","3260.2","492.73","30.73"
"180","XH8082016072000459","261.6","1557.63","119.87","914.87","39.2","47","35.57","55.6","2017/8/15 16:00:00","5672.47","1831","216.63","11.03"
"181","XH8082016072000459","301.57","1717.2","104.2","773.63","80.67","104.27","29.83","79","2017/8/10 21:00:00","8898.6","3610.73","530.4","32"
"182","XH8082016072000459","317.77","652.03","589.8","475.47","16.3","22.2","25.27","86.03","2017/8/14 21:00:00","1965.67","704.23","115.47","9.7"
"183","XH8082016072000459","298.4","926.57","508.37","608.93","55.5","75.73","29.47","75.57","2017/8/15 21:00:00","6576.73","2492.27","362.5","29.2"
"184","XH8082016072000459","385.23","901.97","617.77","627.63","210.6","273.73","28.93","84.7","2017/8/13 9:00:00","18513.43","8906.3","1497.37","85.13"
